Time_index,WindPower_MW
396,0.161001902
397,0.127259302
398,0.092171327
399,0.06143111
400,0.058487859
401,0.05624353
402,0.097163029
403,0.098037182
404,0.140684245
405,0.227890007
406,0.294666288
407,0.419218995
408,0.557868031
409,0.675159574
410,0.770524452
411,0.88757889
412,0.949191983
413,0.988832305
414,0.996555025
415,0.999658917
416,1
417,1
418,1
419,1
420,1
421,1
422,1
423,1
424,0.944442704
425,0.774628267
426,0.304365084
427,0.002843357
428,0.216227302
429,0.509623026
430,0.56270736
431,0.545196814
432,0.386269654
433,0.286936335
434,0.229419128
435,0.262170751
436,0.282774895
437,0.469405894
438,0.295619515
439,0.1689582
440,0.119650979
441,0.080277867
442,0.056464823
443,0.048717571
444,0.040998661
445,0.055897798
446,0.077736539
447,0.121162791
448,0.18987952
449,0.310798039
450,0.358489544
451,0.321052921
452,0.297317895
453,0.311876858
454,0.404652238
455,0.369196492
456,0.371614054
457,0.328552206
458,0.315970637
459,0.329359842
460,0.283357173
461,0.307179312
462,0.28718326
463,0.257397346
464,0.188283555
465,0.135356309
466,0.05770788
467,0.051222714
468,0.052686327
469,0.080417074
470,0.105781584
471,0.107247844
472,0.065516376
473,0.034892736
474,0.00866938
475,0
476,0
477,0
478,0
479,0
480,0.009966058
481,0.044616885
482,0.062785097
483,0
484,0
485,0
486,0
487,0
488,0.002235175
489,0.221065117
490,0.62945722
491,0.792716096
492,0.903205479
493,0.983116508
494,0.980691329
495,0.989942556
496,0.996543497
497,0.999566962
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,0.996661738
506,0.984409571
507,0.955104346
508,0.860855823
509,0.7295838
510,0.556737264
511,0.426905813
512,0.324688571
513,0.200604455
514,0.100953885
515,0.059289267
516,0.04346773
517,0.043974069
518,0.028459043
519,0.015162334
520,0.04242398
521,0.05800805
522,0.064526936
523,0.037714995
524,0.059373632
525,0.121927132
526,0.053028838
527,0.092656889
528,0.140646746
529,0.144695298
530,0.17824699
531,0.185464455
532,0.214294422
533,0.249768954
534,0.391544499
535,0.566845308
536,0.800553968
537,0.96564351
538,0.901012336
539,0.852756719
540,0.768182158
541,0.636490067
542,0.673084969
543,0.672075192
544,0.812665294
545,0.937995166
546,0.98113686
547,0.958206818
548,0.969338372
549,0.960328614
550,0.926039323
551,0.964581728
552,0.765499895
553,0.563793689
554,0.533058668
555,0.478479269
556,0.480109031
557,0.514085526
558,0.467091645
559,0.433661111
560,0.417642045
561,0.309451898
562,0.278933794
563,0.264637358
564,0.156591907
565,0.072068549
566,0.024178609
567,0.001204261
568,4.26E-05
569,0
570,0
571,0
572,0
573,0.001351319
574,0.00110067
575,0
576,0
577,0.034386127
578,0.059068445
579,0
580,0
581,0.013136002
582,0.024148898
583,0.18223577
584,0.185471773
585,0.123316037
586,0.055527639
587,0.052903791
588,0.115286891
589,0.13305895
590,0.106668633
591,0.066132789
592,0.034177521
593,0.021791923
594,0.018397512
595,0.000274233
596,0
597,0
598,0.000155419
599,0.000866162
600,0.021252787
601,0.046551619
602,0.076738466
603,0.11334546
604,0.134552743
605,0.148760601
606,0.23843856
607,0.433282713
608,0.546398674
609,0.621829445
610,0.746358456
611,0.759392068
612,0.757109806
613,0.90310889
614,0.978928074
615,0.995958015
616,0.991667236
617,0.999361684
618,0.998509218
619,1
620,1
621,1
622,1
623,1
624,1
625,1
626,1
627,1
628,1
629,0.99749666
630,0.984431605
631,0.886487757
632,0.824456394
633,0.911582892
634,0.711278891
635,0.399461654
636,0.330154868
637,0.439903441
638,0.476593638
639,0.482900175
640,0.451997156
641,0.420326645
642,0.450836451
643,0.395997937
644,0.305589721
645,0.228764789
646,0.243369656
647,0.205517411
648,0.139838981
649,0.074902173
650,0.034877452
651,0.019466246
652,0.012514564
653,0.02252824
654,0.013282448
655,0.00810212
656,0.000235923
657,0
658,0
659,0.002078382
660,0.002611578
661,0.003232877
662,0.002961338
663,0
664,0
665,0
666,0
667,0
668,0
669,0
670,0
671,0
672,0.000143856
673,0.01055834
674,0.028381797
675,0.022486746
676,0.081757536
677,0.150667716
678,0.228578226
679,0.206333493
680,0.167520811
681,0.186320588
682,0.195666557
683,0.145170111
684,0.117382544
685,0.12251971
686,0.116413244
687,0.187731542
688,0.147839444
689,0.136207446
690,0.127307669
691,0.115999987
692,0.117219715
693,0.117616118
694,0.136151897
695,0.100657669
696,0.054628456
697,0.044967063
698,0.03595043
699,0.028529576
700,0.028854705
701,0.032477265
702,0.025635285
703,0.053360397
704,0.060553893
705,0.057365842
706,0.03199682
707,0.032580788
708,0.089438675
709,0.197477904
710,0.262712928
711,0.474588846
712,0.432324633
713,0.340206328
714,0.46690397
715,0.623361443
716,0.713390206
717,0.829606906
718,0.761541689
719,0.464934438
720,0.237577086
721,0.181927633
722,0.174265042
723,0.205811766
724,0.15371513
725,0.24140148
726,0.318808349
727,0.452814204
728,0.357138241
729,0.48355482
730,0.534811405
731,0.274970089
732,0.158139694
733,0.187116188
734,0.217318634
735,0.16945937
736,0.103243801
737,0.088740104
738,0.08075846
739,0.0802913
740,0.011231858
741,0.018321928
742,0.023658978
743,0.027632992
744,0.05492452
745,0.056604419
746,0.095272205
747,0.146926643
748,0.200200362
749,0.255613498
750,0.340405809
751,0.488993317
752,0.58651043
753,0.687840804
754,0.665052952
755,0.537165326
756,0.496850063
757,0.531883992
758,0.589557543
759,0.615674446
760,0.554208189
761,0.600930661
762,0.619081994
763,0.515279097
764,0.374068995
765,0.403201225
766,0.438883384
767,0.441192617
768,0.52915886
769,0.61669226
770,0.693074764
771,0.694852298
772,0.699880421
773,0.846435989
774,0.869305213
775,0.843486066
776,0.834986016
777,0.837104961
778,0.61193648
779,0.096457344
780,0.023010976
781,0.047683892
782,0.030772694
783,0.029065026
784,0.052211768
785,0.082588408
786,0.038338695
787,0.031560182
788,0.109737737
789,0.573149589
790,0.988900602
791,1
792,1
793,1
794,0.997478609
795,0.999940793
796,0.997326761
797,0.980943476
798,0.955557197
799,0.905519217
800,0.5677981
801,0.643932395
802,0.539121689
803,0.398532942
804,0.593461804
805,0.666320826
806,0.590379591
807,0.493505632
808,0.473292723
809,0.402173392
810,0.341631999
811,0.305966035
812,0.271605182
813,0.233891129
814,0.257472991
815,0.280028615
816,0.227153992
817,0.187491293
818,0.147742764
819,0.183520906
820,0.158832299
821,0.152689518
822,0.153883353
823,0.165166356
824,0.238541108
825,0.251861894
826,0.3611461
827,0.590784344
828,0.695817476
829,0.740045826
830,0.7828503
831,0.842582181
832,0.701609313
833,0.689188674
834,0.678966583
835,0.663431699
836,0.642440617
837,0.584259768
838,0.495343536
839,0.387560499
840,0.311529525
841,0.20202248
842,0.137372561
843,0.096283241
844,0.072954773
845,0.043186387
846,0.043787431
847,0.043435018
848,0.022832493
849,0.000280511
850,0
851,0.002991348
852,0.059834353
853,0.218323506
854,0.415149493
855,0.508755653
856,0.36645481
857,0.672683957
858,0.961064696
859,0.998750553
860,1
861,1
862,1
863,1
864,1
865,1
866,1
867,1
868,1
869,1
870,1
871,1
872,0.996709719
873,0.892085378
874,0.630082955
875,0.324720065
876,0.163227163
877,0.133835052
878,0.120544186
879,0.091774791
880,0.108958586
881,0.129079071
882,0.100716122
883,0.076311925
884,0.132565664
885,0.182460042
886,0.156067698
887,0.127198728
888,0.057221173
889,0.027306638
890,0.014174074
891,0.001168853
892,0
893,0
894,0
895,0
896,0
897,0
898,0
899,0
900,0
901,0.002228708
902,0.007346045
903,0.036557281
904,0.039381748
905,0.0473691
906,0.153828481
907,0.134704785
908,0.121932335
909,0.151264131
910,0.229608218
911,0.188419421
912,0.164075298
913,0.19020424
914,0.142458454
915,0.07512134
916,0.005674678
917,0.012965898
918,0.004928336
919,0.095723871
920,0.227715727
921,0.570952505
922,0.794107139
923,0.868466035
924,0.991166418
925,0.996713087
926,0.998952587
927,1
928,1
929,1
930,1
931,1
932,1
933,1
934,1
935,1
936,1
937,0.998944903
938,0.96517615
939,0.875427028
940,0.688579291
941,0.716270367
942,0.845387906
943,0.775948013
944,0.616914372
945,0.450146402
946,0.415387899
947,0.520032952
948,0.642742718
949,0.657099739
950,0.600422745
951,0.675699815
952,0.680004269
953,0.664852286
954,0.631720513
955,0.604578574
956,0.636729812
957,0.668867171
958,0.604208415
959,0.574410493
960,0.59175166
961,0.58698906
962,0.701486649
963,0.761920656
964,0.444959976
965,0.368766812
966,0.464455552
967,0.480971726
968,0.695133999
969,0.491838361
970,0.274566134
971,0.366005853
972,0.365666392
973,0.400946495
974,0.277377648
975,0.217958086
976,0.251483743
977,0.285589063
978,0.317737848
979,0.313337577
980,0.285158192
981,0.222898935
982,0.164501434
983,0.180144819
984,0.232024052
985,0.380234445
986,0.558684985
987,0.519948393
988,0.527031665
989,0.503526638
990,0.393362197
991,0.330912131
992,0.22932378
993,0.193245896
994,0.255236656
995,0.316185462
996,0.227849629
997,0.161018858
998,0.131694134
999,0.142611674
1000,0.250258781
1001,0.300354486
1002,0.353209195
1003,0.350088865
1004,0.40578534
1005,0.42873287
1006,0.369938398
1007,0.330781621
1008,0.279940019
1009,0.221346656
1010,0.201371208
1011,0.233433953
1012,0.306895773
1013,0.373008326
1014,0.414305453
1015,0.310396783
1016,0.386600283
1017,0.52306055
1018,0.484054988
1019,0.637550751
1020,0.866615653
1021,0.919230794
1022,0.998733645
1023,0.999265383
1024,0.997207259
1025,0.999666552
1026,0.999347271
1027,1
1028,0.994549125
1029,0.98090148
1030,1
1031,0.987690379
1032,0.971632312
1033,0.922072167
1034,0.844053214
1035,0.669795608
1036,0.490528807
1037,0.239587689
1038,0.116725519
1039,0.113406149
1040,0.210384325
1041,0.354082723
1042,0.440183909
1043,0.638166403
1044,0.887986014
1045,0.974419499
1046,0.999435594
1047,1
1048,1
1049,1
1050,1
1051,1
1052,1
1053,1
1054,1
1055,1
1056,1
1057,1
1058,1
1059,0.995420247
1060,0.995875006
1061,1
1062,0.995251273
1063,0.989644135
1064,0.99915578
1065,1
1066,1
1067,1
1068,1
1069,1
1070,1
1071,0.967655227
1072,1
1073,0.999439796
1074,1
1075,0.99995859
1076,1
1077,1
1078,0.996516789
1079,1
1080,1
1081,1
1082,0.998484989
1083,1
1084,1
1085,0.989342019
1086,0.991429756
1087,1
1088,0.997793138
1089,0.999745821
1090,0.984244408
1091,0.927925756
1092,0.646428337
1093,0.848334978
1094,0.866467804
1095,0.742108221
1096,0.606444741
1097,0.748962174
1098,0.564848152
1099,0.479423039
1100,0.369748478
1101,0.400143462
1102,0.203609247
1103,0.257427499
1104,0.250076381
1105,0.116059359
1106,0.036979918
1107,0.001384549
1108,0
1109,0
1110,0.000126946
1111,0.021742435
1112,0.082285259
1113,0.139161982
1114,0.181521628
1115,0.283631744
1116,0.279145422
1117,0.31719317
1118,0.444443499
1119,0.603148679
1120,0.667500819
1121,0.652844166
1122,0.789503636
1123,0.926074758
1124,0.844413241
1125,0.834274252
1126,0.775183106
1127,0.600717818
1128,0.479553846
1129,0.46053124
1130,0.560671871
1131,0.689121266
1132,0.60555162
1133,0.376308282
1134,0.271091791
1135,0.244560833
1136,0.221906907
1137,0.258645563
1138,0.276250631
1139,0.251375735
1140,0.220548838
1141,0.228677699
1142,0.307255012
1143,0.336396086
1144,0.265552794
1145,0.239453913
1146,0.279610417
1147,0.306335876
1148,0.327261915
1149,0.311643876
1150,0.301972998
1151,0.427303523
1152,0.320972227
1153,0.287756054
1154,0.523994507
1155,0.759270862
1156,0.854488606
1157,0.985645801
1158,0.99997055
1159,0.999980733
1160,0.989589731
1161,0.951728985
1162,0.994824861
1163,0.968595217
1164,0.996022642
1165,0.992160022
1166,0.99544924
1167,0.983842765
1168,0.969880139
1169,1
1170,1
1171,1
1172,0.999754121
1173,1
1174,1
1175,0.979905764
1176,0.983780275
1177,0.999491652
1178,0.993656342
1179,0.978893459
1180,1
1181,1
1182,1
1183,1
1184,1
1185,1
1186,1
1187,1
1188,1
1189,1
1190,1
1191,1
1192,1
1193,1
1194,1
1195,1
1196,1
1197,0.994652341
1198,0.985210354
1199,1
1200,0.981029525
1201,1
1202,1
1203,1
1204,1
1205,1
1206,1
1207,0.991437594
1208,0.980130215
1209,0.889424513
1210,0.75222981
1211,0.716970697
1212,0.6249284
1213,0.678518121
1214,0.681015213
1215,0.620353113
1216,0.458148522
1217,0.353200369
1218,0.369956524
1219,0.22422971
1220,0.132380206
1221,0.056204727
1222,0.018095715
1223,0.000516268
1224,0
1225,0
1226,0
1227,0
1228,0
1229,0.005569673
1230,0.02452096
1231,0.003612113
1232,0.024690825
1233,0.014615005
1234,0.099216052
1235,0.375111677
1236,0.257856935
1237,0.35407913
1238,0.360448939
1239,0.436427064
1240,0.489562328
1241,0.639760976
1242,0.868322829
1243,0.969204848
1244,0.970406065
1245,0.990332802
1246,0.99775289
1247,0.991780162
1248,0.903285846
1249,0.729409551
1250,0.620893063
1251,0.511801394
1252,0.621822317
1253,0.666484356
1254,0.5791427
1255,0.443059385
1256,0.478216435
1257,0.429369941
1258,0.490895843
1259,0.476122643
1260,0.347596961
1261,0.244975342
1262,0.216110246
1263,0.203810426
1264,0.198891241
1265,0.219768775
1266,0.324671299
1267,0.546265694
1268,0.67124476
1269,0.754344915
1270,0.785202642
1271,0.790965835
1272,0.653917238
1273,0.545112024
1274,0.425091813
1275,0.332007465
1276,0.311893456
1277,0.287069581
1278,0.24411855
1279,0.17124538
1280,0.135947833
1281,0.083921988
1282,0.048099313
1283,0.03128304
1284,0.045888162
1285,0.027473521
1286,0.023608411
1287,0.041996018
1288,0.068786858
1289,0.094351403
1290,0.087766845
1291,0.073214445
1292,0.078171895
1293,0.092329068
1294,0.087733276
1295,0.061087594
1296,0.036032004
1297,0.040039869
1298,0.007413991
1299,0
1300,0
1301,0
1302,0
1303,0
1304,0
1305,0
1306,0.01634154
1307,0.050119583
1308,0.07902422
1309,0.109461601
1310,0.18674512
1311,0.260517575
1312,0.358181112
1313,0.480437795
1314,0.637396397
1315,0.600431601
1316,0.457942508
1317,0.518306777
1318,0.534025629
1319,0.667078877
1320,0.641255379
1321,0.682267075
1322,0.802114502
1323,0.83007805
1324,0.771597351
1325,0.47699022
1326,0.80687049
1327,0.997105052
1328,1
1329,1
1330,1
1331,1
1332,1
1333,1
1334,1
1335,1
1336,1
1337,0.626848221
1338,0.753387541
1339,0.949781775
1340,1
1341,1
1342,1
1343,1
1344,1
1345,0.933613862
1346,0.774304451
1347,0.442846373
1348,0.386694464
1349,0.154090676
1350,0.043980425
1351,0.10489635
1352,0.142921623
1353,0.158296959
1354,0.166582933
1355,0.159919664
1356,0.112355513
1357,0.060073931
1358,0.049727567
1359,0.035973052
1360,0.023827414
1361,0.010272832
1362,0.039633665
1363,0.088436549
1364,0.126716803
1365,0.180900717
1366,0.195687421
1367,0.162839076
1368,0.117313022
1369,0.069428599
1370,0.044114319
1371,0.039049985
1372,0.037795018
1373,0.037573484
1374,0.007393376
1375,0
1376,0.00095026
1377,0.072922906
1378,0.309288055
1379,0.326806022
1380,0.190461038
1381,0.104267263
1382,0.093177015
1383,0.043462003
1384,0.021020667
1385,0.013113949
1386,0
1387,0
1388,0.026471716
1389,0.08335398
1390,0.268729263
1391,0.476693335
1392,0.564626152
1393,0.678934693
1394,0.681494297
1395,0.801557074
1396,0.866901025
1397,0.947879702
1398,0.911220257
1399,0.965446785
1400,1
1401,1
1402,1
1403,1
1404,1
1405,1
1406,1
1407,1
1408,1
1409,1
1410,1
1411,0.978117898
1412,0.93701533
1413,0.911215737
1414,0.975190908
1415,0.64107619
1416,0.999180963
1417,1
1418,1
1419,1
1420,1
1421,0.994317452
1422,0.9384747
1423,0.780310884
1424,0.671384205
1425,0.519477199
1426,0.334971697
1427,0.238068028
1428,0.295801098
1429,0.2724994
1430,0.16074573
1431,0.071536537
1432,0.063165171
1433,0.04545845
1434,0.011067621
1435,0
1436,0.009158154
1437,0.059475869
1438,0.04834938
1439,0.156174604
1440,0.25556255
1441,0.392425187
1442,0.588747563
1443,0.722515946
1444,0.76407296
1445,0.744247968
1446,0.840396325
1447,0.978825356
1448,1
1449,0.995607287
1450,0.976451387
1451,0.958096405
1452,0.924537261
1453,0.91330417
1454,0.980332037
1455,0.988180876
1456,0.974558408
1457,0.973650719
1458,0.777266564
1459,0.99731347
1460,0.999273012
1461,1
1462,0.99966004
1463,0.998998781
1464,0.890413125
1465,0.944346805
1466,0.997173389
1467,0.989341045
1468,0.856027633
1469,0.743172268
1470,0.546804272
1471,0.379538531
1472,0.346369656
1473,0.333159563
1474,0.227236882
1475,0.105582681
1476,0.246815099
1477,0.2720337
1478,0.121668251
1479,0.044689692
1480,0.031386816
1481,0.003349001
1482,0
1483,0
1484,0
1485,0
1486,0
1487,0
1488,0.000925753
1489,0.005083047
1490,0.005239517
1491,0.022694067
1492,0.044258333
1493,0.072982897
1494,0.092594533
1495,0.095442652
1496,0.127325162
1497,0.165776162
1498,0.193539853
1499,0.202449682
1500,0.207702541
1501,0.221046376
1502,0.215695273
1503,0.255229246
1504,0.29670503
1505,0.353336672
1506,0.446229488
1507,0.5428158
1508,0.594771256
1509,0.669916059
1510,0.688126306
1511,0.609176137
1512,0.665747466
1513,0.625020703
1514,0.698777114
1515,0.71713076
1516,0.82158489
1517,0.865066374
1518,0.882847026
1519,0.920450086
1520,0.964357172
1521,0.994468416
1522,1
1523,1
1524,0.998204927
1525,1
1526,1
1527,1
1528,1
1529,1
1530,1
1531,1
1532,1
1533,1
1534,1
1535,1
1536,1
1537,1
1538,1
1539,1
1540,1
1541,1
1542,1
1543,1
1544,1
1545,1
1546,1
1547,1
1548,1
1549,1
1550,1
1551,1
1552,1
1553,1
1554,1
1555,1
1556,1
1557,1
1558,1
1559,1
1560,1
1561,1
1562,1
1563,1
1564,0.99998572
1565,0.962105821
1566,0.722579256
1567,0.702472046
1568,0.795857241
1569,0.882686729
1570,0.984881939
1571,1
1572,0.996284132
1573,0.944518348
1574,0.931566671
1575,0.976766005
1576,0.854479849
1577,0.878825416
1578,0.89184233
1579,0.97965608
1580,0.979561448
1581,0.792453965
1582,0.722543557
1583,0.617294257
1584,0.416769015
1585,0.28984339
1586,0.272350103
1587,0.272864763
1588,0.194421218
1589,0.14404143
1590,0.141163447
1591,0.202302673
1592,0.21666914
1593,0.152529467
1594,0.121600974
1595,0.097026693
1596,0.077422333
1597,0.051606902
1598,0.029497137
1599,0.004980056
1600,0.000114438
1601,0.010526716
1602,0.011923649
1603,0.012836763
1604,0.030949966
1605,0.059187709
1606,0.112727412
1607,0.195361157
1608,0.263287706
1609,0.346019976
1610,0.406611003
1611,0.511792342
1612,0.574243908
1613,0.638803869
1614,0.784580459
1615,0.838887711
1616,0.809589883
1617,0.82092842
1618,0.874089779
1619,0.900271416
1620,0.943981255
1621,0.929809242
1622,0.926507433
1623,0.920378069
1624,0.940486933
1625,0.963186979
1626,0.974706064
1627,0.9213285
1628,0.990014384
1629,0.994193017
1630,0.951242521
1631,0.91846633
1632,0.95172967
1633,0.983234699
1634,0.997791351
1635,1
1636,1
1637,1
1638,1
1639,1
1640,1
1641,1
1642,1
1643,1
1644,1
1645,1
1646,1
1647,1
1648,1
1649,1
1650,1
1651,1
1652,1
1653,1
1654,1
1655,1
1656,1
1657,1
1658,1
1659,1
1660,1
1661,1
1662,0.774666816
1663,0.13620326
1664,0.506565457
1665,0.852053692
1666,0.876048149
1667,0.906312232
1668,0.890034318
1669,0.771484459
1670,0.657422076
1671,0.323768627
1672,0.203744722
1673,0.196966164
1674,0.250558596
1675,0.209629305
1676,0.395065531
1677,0.63668187
1678,0.686173623
1679,0.843879893
1680,0.847756113
1681,0.767076572
1682,0.801375927
1683,0.837623586
1684,0.91106836
1685,0.971457367
1686,0.995773782
1687,0.999145751
1688,0.997377455
1689,0.985661859
1690,0.938823874
1691,0.923697675
1692,0.84609137
1693,0.820803573
1694,0.832452923
1695,0.864177098
1696,0.940079878
1697,0.920767963
1698,0.97350222
1699,0.960534299
1700,0.975090871
1701,0.994030883
1702,0.953371555
1703,0.983981878
1704,0.993904154
1705,0.977208078
1706,0.966579686
1707,0.984417776
1708,0.947753032
1709,0.831699491
1710,0.649840867
1711,0.864374543
1712,0.964136456
1713,0.888405229
1714,0.84081799
1715,0.801034669
1716,0.721201425
1717,0.873904869
1718,0.921608925
1719,0.883157517
1720,0.631385475
1721,0.457354657
1722,0.54652229
1723,0.651310417
1724,0.858867084
1725,0.885348866
1726,0.822773611
1727,0.542949865
1728,0.385553544
1729,0.244984999
1730,0.124947019
1731,0.132863062
1732,0.109348678
1733,0.089280728
1734,0.122137702
1735,0.149726469
1736,0.132605727
1737,0.075728741
1738,0.049268114
1739,0.051640107
1740,0.064509389
1741,0.043514289
1742,0.043332878
1743,0.059643799
1744,0.047929399
1745,0.037295928
1746,0.005829376
1747,0.00141507
1748,0.020103068
1749,0.024931564
1750,0.132852235
1751,0.101026669
1752,0.048478838
1753,0.011991069
1754,0.033518387
1755,0.043724669
1756,0.032505938
1757,0.018982014
1758,0.025234038
1759,0.036001822
1760,0.057040484
1761,0.05402349
1762,0.062064532
1763,0.071688933
1764,0.070425684
1765,0.08516526
1766,0.090200486
1767,0.084692276
1768,0.092716755
1769,0.114803871
1770,0.151985587
1771,0.19675893
1772,0.221946328
1773,0.257415776
1774,0.256050761
1775,0.205749087
1776,0.164056138
1777,0.174661151
1778,0.270871193
1779,0.417060095
1780,0.46823593
1781,0.719150136
1782,0.778714746
1783,0.716839641
1784,0.78602463
1785,0.768212547
1786,0.30080503
1787,0
1788,0
1789,0.040499988
1790,0.091891619
1791,0.13083076
1792,0.0667578
1793,0.029369907
1794,0.043193076
1795,0.132360835
1796,0.315412123
1797,0.329802466
1798,0.39327811
1799,0.495295458
1800,0.484027619
1801,0.462589706
1802,0.573192308
1803,0.575000423
1804,0.308521744
1805,0.087914641
1806,0.041687575
1807,0.035590993
1808,0.040944958
1809,0.030270353
