Time_index,Hourly_USD_per_MWh
1052,108.79
1053,107.54
1054,83.08
1055,76.95
1056,69.1
1057,69.87
1058,69.29
1059,68.41
1060,68.4
1061,68.69
1062,69.88
1063,82.29
1064,99.64
1065,111.2
1066,99.42
1067,99.71
1068,93.81
1069,97.12
1070,96.83
1071,96.8
1072,96.99
1073,110.81
1074,170.54
1075,191.78
1076,142.35
1077,116.64
1078,102.45
1079,85.62
1080,74.05
1081,64.22
1082,61.13
1083,56.04
1084,55.9
1085,60.45
1086,64.19
1087,72.96
1088,78.01
1089,84.49
1090,79.34
1091,79.36
1092,80
1093,76.11
1094,71.64
1095,70.92
1096,71.19
1097,75.33
1098,85.01
1099,96.31
1100,83.29
1101,83.31
1102,87.69
1103,69.3
1104,66.25
1105,88.28
1106,74.83
1107,65.81
1108,65.81
1109,64.18
1110,63.92
1111,92.07
1112,121.04
1113,136.75
1114,143.62
1115,146.19
1116,144.29
1117,142.82
1118,139.89
1119,139.61
1120,139.61
1121,148.91
1122,169.95
1123,185.77
1124,166.87
1125,162.99
1126,155.88
1127,146.15
1128,136.16
1129,108.41
1130,97.44
1131,85.01
1132,80.89
1133,83.78
1134,98.58
1135,105.12
1136,108.47
1137,135.73
1138,168.43
1139,181.75
1140,178.25
1141,175.08
1142,172.19
1143,168.94
1144,168.95
1145,181.94
1146,248.1
1147,242.45
1148,228.17
1149,215.04
1150,198.08
1151,169.65
1152,117.53
1153,107.39
1154,98.98
1155,92.38
1156,91.15
1157,93.92
1158,104.58
1159,134.32
1160,149.77
1161,150.77
1162,182.27
1163,162.14
1164,153.61
1165,137.62
1166,135.32
1167,129.44
1168,126.22
1169,157.15
1170,182.12
1171,185.69
1172,166.56
1173,162.52
1174,160.18
1175,125.98
1176,105
1177,96.06
1178,82.15
1179,69.94
1180,66
1181,72.36
1182,99.03
1183,121.85
1184,138.91
1185,140.01
1186,141.01
1187,138.85
1188,134.66
1189,129.11
1190,124.93
1191,119.89
1192,119.25
1193,127.54
1194,146.51
1195,170.07
1196,153.48
1197,138.8
1198,127.22
1199,105.24
1200,83.25
1201,66.13
1202,61.06
1203,57.41
1204,48.44
1205,56.37
1206,57.71
1207,87.93
1208,101.21
1209,104.24
1210,108.21
1211,107.32
1212,102.94
1213,97.82
1214,90.57
1215,84.24
1216,84.88
1217,90.79
1218,124.46
1219,137.92
1220,112.88
1221,101.78
1222,80.6
1223,73.98
1224,65.81
1225,97.48
1226,81.24
1227,74.03
1228,72.66
1229,77.14
1230,92.82
1231,139.04
1232,143.17
1233,146.52
1234,145.73
1235,146.77
1236,142.62
1237,133.93
1238,133.57
1239,132.8
1240,133.55
1241,138.68
1242,165.04
1243,186.16
1244,168.42
1245,146.89
1246,149.55
1247,135.56
1248,113.72
1249,80.4
1250,76.84
1251,75.84
1252,75.43
1253,76.39
1254,76.47
1255,107.32
1256,105.59
1257,123.22
1258,123.71
1259,121.76
1260,120.32
1261,113.29
1262,108.67
1263,91.62
1264,91.68
1265,93.24
1266,106.47
1267,122.36
1268,124.89
1269,96.01
1270,93.21
1271,83.81
1272,76.61
1273,56.41
1274,55.31
1275,53.74
1276,53.73
1277,53.28
1278,54.03
1279,56.19
1280,56.17
1281,64.94
1282,76.25
1283,76.07
1284,70.18
1285,68.78
1286,65.73
1287,65.49
1288,66.2
1289,70.13
1290,90.6
1291,104.13
1292,87.25
1293,78.53
1294,66.43
1295,64.37
1296,57.1
1297,43.21
1298,38.94
1299,36.15
1300,33.96
