Time_index,LONGIL_DAZonal_Hourly_USD_per_MWh
2135,41.59
2136,38.11
2137,34.94
2138,33.76
2139,33.62
2140,35.5
2141,38.73
2142,52.52
2143,54.05
2144,52.16
2145,50.73
2146,51.76
2147,48.6
2148,46.05
2149,44.28
2150,42.65
2151,41.92
2152,42.02
2153,47.53
2154,50.81
2155,62.56
2156,53.43
2157,46.9
2158,38.83
2159,38.92
2160,40.15
2161,37.49
2162,34.67
2163,34.12
2164,34.91
2165,38.76
2166,49.77
2167,59.28
2168,63.73
2169,64.59
2170,65.02
2171,63.07
2172,58.54
2173,52.29
2174,50.45
2175,47.46
2176,50.87
2177,51.88
2178,54.71
2179,77.22
2180,64.81
2181,52.71
2182,43.91
2183,41.64
2184,40.72
2185,37.99
2186,36.13
2187,36.16
2188,35.62
2189,37.01
2190,39.77
2191,41.52
2192,48.88
2193,51.88
2194,52.79
2195,50.43
2196,46.37
2197,43.27
2198,42.41
2199,42.13
2200,41.94
2201,44.84
2202,49.1
2203,60.08
2204,54.37
2205,46.98
2206,41.16
2207,39.73
2208,39.67
2209,36.4
2210,34.77
2211,34.2
2212,34.16
2213,33.93
2214,33.88
2215,39.92
2216,43.96
2217,48.86
2218,46.44
2219,45.77
2220,44.81
2221,42.18
2222,40.86
2223,40.73
2224,41.86
2225,46.25
2226,51.72
2227,68.25
2228,63.27
2229,52.29
2230,41.65
2231,40.21
2232,39.13
2233,36.93
2234,34.95
2235,34.42
2236,35.75
2237,41.16
2238,48.77
2239,55.09
2240,56.82
2241,57.24
2242,58.17
2243,56.59
2244,53.85
2245,51.81
2246,49.37
2247,48.5
2248,49.71
2249,51.83
2250,54.46
2251,61.9
2252,57.13
2253,48.77
2254,43.47
2255,41.14
2256,38.84
2257,35.96
2258,33.62
2259,32.6
2260,34.32
2261,38.23
2262,50.63
2263,56.47
2264,57.77
2265,57.89
2266,59.82
2267,58.29
2268,56.02
2269,54.27
2270,52.15
2271,50.76
2272,51.93
2273,52.05
2274,55.28
2275,65.09
2276,59.39
2277,49.12
2278,44.29
2279,40.69
2280,39.79
2281,38.54
2282,36.1
2283,35.76
2284,37.34
2285,41
2286,54.01
2287,59.03
2288,56.96
2289,56.79
2290,57.29
2291,53.52
2292,50.7
2293,50.65
2294,45.98
2295,45.45
2296,50.85
2297,50.91
2298,51.23
2299,63.62
2300,60.63
2301,52.9
2302,40.66
2303,41.56
2304,39.36
2305,36.43
2306,34.44
2307,33.38
2308,34.75
2309,38.57
2310,52.64
2311,56.87
2312,52.12
2313,51.95
2314,52.47
2315,50.63
2316,49.14
2317,48.61
2318,45.58
2319,45.01
2320,44.99
2321,45.53
2322,50.25
2323,66.12
2324,65.23
2325,47.65
2326,40.8
2327,40.36
2328,37.3
2329,35.02
2330,33.9
2331,32.9
2332,34.79
2333,36.05
2334,49.43
2335,54.91
2336,51.1
2337,51.14
2338,52.04
2339,52.21
2340,50.93
2341,50.35
2342,48.65
2343,47.37
2344,47.47
2345,47.09
2346,47.61
2347,54.09
2348,53.08
2349,46.51
2350,40.56
2351,39.85
2352,42.1
2353,39.39
2354,37.6
2355,36.02
2356,36.27
2357,36.92
2358,39.82
2359,45.24
2360,50.46
2361,54.47
2362,54.39
2363,51.87
2364,47.32
2365,45.77
2366,44.39
2367,44.39
2368,43.26
2369,46.07
2370,48.53
2371,56.63
2372,56.36
2373,46.9
2374,42.87
2375,41.43
2376,36.77
2377,33.82
2378,33.23
2379,32.31
2380,32.16
2381,31.35
2382,34.27
2383,36.07
2384,43.22
2385,47.17
2386,48.53
2387,48.49
2388,46.88
2389,46.75
2390,45.36
2391,43.51
2392,45.51
2393,46.36
2394,48.07
2395,67.18
2396,70.61
2397,47.36
2398,40.54
2399,35.67
2400,33.97
2401,30.22
2402,30.04
2403,28.32
2404,29.14
2405,35.23
2406,42.37
2407,46.93
2408,47.16
2409,48.16
2410,49.26
2411,50.45
2412,50.44
2413,50.37
2414,50.17
2415,50.72
2416,52.59
2417,52.4
2418,53.55
2419,63.71
2420,62.15
2421,48.11
2422,40.74
2423,36.01
2424,35.47
2425,32.79
2426,32.37
2427,31.3
2428,32.47
2429,35.65
2430,47.62
2431,50.87
2432,50.08
2433,50.35
2434,53.53
2435,51.59
2436,50.17
2437,50.01
2438,50.46
2439,49.86
2440,49.92
2441,49.89
2442,48.88
2443,60.59
2444,60.38
2445,48.49
2446,39.32
2447,36.98
2448,33.71
2449,31.48
2450,30.17
2451,29.61
2452,30.38
2453,34.4
2454,48.04
2455,49.84
2456,48.87
2457,50.21
2458,54.27
2459,50.66
2460,49.99
2461,49.22
2462,47.42
2463,47.46
2464,48.39
2465,48.79
2466,47.49
2467,57.92
2468,62.45
2469,49.05
2470,40.04
2471,37.74
2472,37.24
2473,35.41
2474,33.3
2475,32.05
2476,33.61
2477,38.44
2478,50.26
2479,48.74
2480,46.57
2481,46.73
2482,48.27
2483,47.26
2484,45.41
2485,47.9
2486,45.72
2487,43.49
2488,43.87
2489,44.03
2490,43.02
2491,50.77
2492,54.39
2493,46.58
2494,37.66
2495,38.67
2496,35.63
2497,33.96
2498,32.03
2499,30.8
2500,32.63
2501,36.68
2502,47.89
2503,50.79
2504,49.84
2505,50.9
2506,54.15
2507,51.23
2508,49.3
2509,48.56
2510,46.42
2511,43.84
2512,42.96
2513,44.05
2514,41.68
2515,50.61
2516,54.82
2517,45.86
2518,38.47
2519,38.65
2520,37.4
2521,36.03
2522,34.13
2523,32.87
2524,33.2
2525,33.93
2526,35.93
2527,39.47
2528,46.99
2529,51.74
2530,53.37
2531,51.67
2532,47.62
2533,45.42
2534,43.33
2535,42.64
2536,45.33
2537,46.31
2538,44.58
2539,53.63
2540,56.65
2541,45.57
2542,39.54
2543,40.76
2544,39.4
2545,36.22
2546,33.97
2547,33.88
2548,33.94
2549,33.42
2550,34.17
2551,35.84
2552,41.41
2553,46.03
2554,47.5
2555,46.88
2556,45.94
2557,43.71
2558,42.6
2559,41.73
2560,42.44
2561,45.01
2562,48.27
2563,58
2564,65.96
2565,49.68
2566,40.19
2567,39.48
2568,35.44
2569,33.21
2570,32.26
2571,31.21
2572,34.16
2573,36.31
2574,48.27
2575,56.77
2576,54.2
2577,57.95
2578,60.32
2579,62.08
2580,55.48
2581,53.11
2582,54.73
2583,49.32
2584,49.16
2585,48.21
2586,48.22
2587,55.2
2588,65.94
2589,49.9
2590,42.75
2591,36.23
2592,35.87
2593,33.2
2594,31.19
2595,30.08
2596,32.37
2597,36.06
2598,46.59
2599,53.16
2600,51.92
2601,52.18
2602,60.18
2603,59.1
2604,56.44
2605,57.61
2606,55.03
2607,53.67
2608,55.05
2609,54.26
2610,52.03
2611,60.56
2612,74.66
2613,53.8
2614,44.34
2615,36.72
2616,36.68
2617,33.39
2618,33.29
2619,32.55
2620,33.47
2621,36.76
2622,44.45
2623,49.64
2624,51.1
2625,52.53
2626,54.47
2627,54.24
2628,53.05
2629,55.03
2630,50.89
2631,50.27
2632,50.76
2633,50.76
2634,50.48
2635,57.75
2636,72.61
2637,54.36
2638,39.97
2639,37.74
2640,37.21
2641,34.87
2642,32.72
2643,32.25
2644,34.23
2645,37.27
2646,49.03
2647,62.65
2648,57.95
2649,63.01
2650,64.95
2651,64.5
2652,62.58
2653,64.68
2654,62.53
2655,61.73
2656,62.36
2657,60.74
2658,57.76
2659,66.47
2660,76.32
2661,65.45
2662,48.1
2663,38.75
2664,39.48
2665,36.71
2666,34.74
2667,34.14
2668,35.58
2669,39.16
2670,42.06
2671,51.97
2672,60.26
2673,60.78
2674,64.72
2675,64.67
2676,60.77
2677,57.58
2678,55.05
2679,52.87
2680,52.74
2681,53.3
2682,52.59
2683,63.66
2684,67.67
2685,55.52
2686,50.78
2687,41.04
2688,41.94
2689,39.7
2690,37.19
2691,35.77
2692,35.86
2693,36.1
2694,36.08
2695,39.31
2696,47.86
2697,53.82
2698,70.39
2699,67.49
2700,62.18
2701,49.74
2702,46.34
2703,46.17
2704,46.77
2705,47.01
2706,47.93
2707,57.89
2708,68.32
2709,53.14
2710,43.74
2711,43.09
2712,39.47
2713,37.02
2714,35.25
2715,33.31
2716,33.1
2717,33.51
2718,33.54
2719,36.53
2720,40.54
2721,46.96
2722,47.86
2723,49.02
2724,49.25
2725,47.31
2726,46.33
2727,42.27
2728,43.59
2729,44.23
2730,44.96
2731,56.31
2732,67.31
2733,53.97
2734,42.6
2735,39.94
2736,38.55
2737,34.77
2738,34.13
2739,33.3
2740,36
2741,40.12
2742,50.85
2743,55.64
2744,57.5
2745,61.32
2746,65.95
2747,67.22
2748,80.69
2749,74.59
2750,63.97
2751,64.02
2752,64.96
2753,64.11
2754,63.17
2755,83.95
2756,94.59
2757,69.77
2758,54.36
2759,49.1
2760,40.36
2761,35.94
2762,34.36
2763,33.19
2764,34.72
2765,37.86
2766,45.85
2767,48.53
2768,49.71
2769,52.69
2770,59.3
2771,60.97
2772,63.75
2773,63.14
2774,59.71
2775,58.53
2776,58.97
2777,58.86
2778,57.16
2779,60.13
2780,75.15
2781,58.85
2782,48.48
2783,48.07
2784,44.04
2785,36.31
2786,35.12
2787,33.78
2788,34.88
2789,38.17
2790,46.34
2791,49.79
2792,50.01
2793,56.53
2794,60.93
2795,62.88
2796,63.82
2797,66.84
2798,65.57
2799,62.37
2800,62.42
2801,65.07
2802,58.9
2803,71.28
2804,79.28
2805,59.54
2806,51.97
2807,48.95
2808,46.21
2809,36.7
2810,35.68
2811,33.61
2812,34.54
2813,38.06
2814,47.43
2815,50.63
2816,54.94
2817,59.43
2818,60.86
2819,65.69
2820,70.6
2821,85.36
2822,90.56
2823,80.75
2824,70.54
2825,68.89
2826,60.66
2827,66.81
2828,74.69
2829,56.85
2830,50.65
2831,48.98
2832,39.29
2833,37.04
2834,35.12
2835,34.32
2836,35.27
2837,39.44
2838,42.44
2839,50.79
2840,54.77
2841,57.29
2842,58.96
2843,59.72
2844,56.71
2845,56.74
2846,56.58
2847,56.45
2848,52.54
2849,52.09
2850,52.15
2851,57.78
2852,64.49
2853,52.85
2854,51.07
2855,40.13
2856,40.24
2857,38.39
2858,36.98
2859,35.15
2860,36.17
2861,36.13
2862,37.66
2863,40.3
2864,45.59
2865,51.36
2866,55.75
2867,53.93
2868,51.4
2869,51.12
2870,49.27
2871,48.5
2872,48.53
2873,49.68
2874,51.23
2875,62.57
2876,76.01
2877,56.04
2878,49.25
2879,41.87
2880,47.71
2881,36.41
2882,36.42
2883,36.37
2884,38.27
2885,35.91
2886,35.86
2887,38.77
2888,49.93
2889,51.83
2890,52.17
2891,51.72
2892,51.72
2893,51.2
2894,50.97
2895,51.52
2896,51.52
2897,52.02
2898,52.06
2899,63.67
2900,72.71
2901,62.75
2902,48.97
2903,39.05
2904,38.41
2905,36.14
2906,34.65
2907,34.04
2908,36.47
2909,41.3
2910,49.85
2911,58.59
2912,63.02
2913,68.94
2914,65.36
2915,62.09
2916,59.81
2917,59.39
2918,55.96
2919,54.25
2920,53.98
2921,56.71
2922,54.35
2923,62.15
2924,72.11
2925,56.34
2926,49.22
2927,40.32
2928,39.46
2929,36.43
2930,33.04
2931,33.03
2932,34
2933,40.26
2934,52.53
2935,54.66
2936,63.67
2937,63.76
2938,66.26
2939,67.56
2940,64.88
2941,67.79
2942,65.47
2943,63.83
2944,63.5
2945,64.64
2946,63.46
2947,65.18
2948,93.19
2949,62.88
2950,55.13
2951,52.45
2952,53.74
2953,52.27
2954,40.6
2955,36.97
2956,41.09
2957,51.55
2958,56.01
2959,66.22
2960,68.91
2961,80.92
2962,84.16
2963,84.08
2964,79.88
2965,80.3
2966,76.9
2967,75.25
2968,73.91
2969,75.37
2970,67.89
2971,76.1
2972,119.07
2973,75.29
2974,63.81
2975,53.89
2976,49.3
2977,40.55
2978,37.95
2979,37.17
2980,40.41
2981,46.3
2982,56.71
2983,66.27
2984,66.54
2985,67.32
2986,69.35
2987,69.61
2988,67.06
2989,78.44
2990,67.02
2991,69.49
2992,66.12
2993,68.75
2994,66.48
2995,71.62
2996,95.78
2997,66.13
2998,60.16
2999,54.27
3000,38.97
3001,36.8
3002,35.59
3003,34.24
3004,36.56
3005,47.37
3006,56.71
3007,64.82
3008,72.19
3009,74.15
3010,67.72
3011,66.54
3012,65.41
3013,65.41
3014,68.61
3015,71.28
3016,62.9
3017,62.39
3018,60.81
3019,65.04
3020,77.29
3021,65.23
3022,55.74
3023,53.88
3024,49.92
3025,46.66
3026,41.12
3027,37.85
3028,38.19
3029,37.3
3030,39.62
3031,50.38
3032,52.14
3033,57.11
3034,57.59
3035,56.99
3036,53.64
3037,53.02
3038,52.97
3039,52.97
3040,52.04
3041,52.68
3042,52.04
3043,53.01
3044,70.68
3045,64.48
3046,56.23
3047,51.44
3048,48.76
3049,36.2
3050,34.01
3051,33.38
3052,33.71
3053,33.3
3054,31.98
3055,35.79
3056,51.82
3057,52.77
3058,51.93
3059,53.12
3060,52.74
3061,53.95
3062,53.95
3063,53.91
3064,58.37
3065,59.86
3066,60.34
3067,61.9
3068,73.45
3069,63.38
3070,51.37
3071,45.58
3072,36.34
3073,34.06
3074,33.2
3075,32.39
3076,33.17
3077,37.79
3078,46.12
3079,53.36
3080,55.83
3081,59.44
3082,62
3083,61.15
3084,60.2
3085,58.43
3086,56.54
3087,57.14
3088,58.43
3089,57.12
3090,52.96
3091,54.42
3092,69.26
3093,55.39
3094,52.02
3095,40.51
3096,36.39
3097,33.32
3098,32.95
3099,31.36
3100,32.6
3101,36.59
3102,43.2
3103,50.53
3104,52.55
3105,52.34
3106,54.51
3107,57.25
3108,56.64
3109,57.99
3110,56.68
3111,56.86
3112,58.41
3113,59.71
3114,52.41
3115,54.23
3116,67.84
3117,55.81
3118,55.47
3119,49.45
3120,37.62
3121,34.02
3122,32.49
3123,31.75
3124,33.1
3125,36.73
3126,43.64
3127,48.11
3128,50.14
3129,49.99
3130,50.73
3131,51.85
3132,52.03
3133,52.51
3134,51.25
3135,50.79
3136,51.86
3137,51.34
3138,48.43
3139,49.87
3140,60.12
3141,52.1
3142,46.33
3143,38.93
3144,37.8
3145,34.47
3146,32.35
3147,30.4
3148,30.29
3149,35.48
3150,42.23
3151,47.46
3152,47.54
3153,48.5
3154,49.96
3155,50.86
3156,51.79
3157,53.53
3158,53.21
3159,53.1
3160,54.46
3161,52.78
3162,49.14
3163,50.24
3164,58.21
3165,54.61
3166,46.92
3167,39.23
3168,36.43
3169,33.38
3170,31.77
3171,30.52
3172,31.38
3173,35.03
3174,41.58
3175,48.37
3176,51.03
3177,52.66
3178,56.29
3179,57.23
3180,57.72
3181,56.95
3182,55.95
3183,55.95
3184,56.96
3185,53.47
3186,48.48
3187,51.06
3188,58.95
3189,51.98
3190,47.77
3191,40.03
3192,39.54
3193,34.92
3194,33.05
3195,32.39
3196,31.51
3197,32.3
3198,33.98
3199,38.79
3200,47.07
3201,49.83
3202,52.19
3203,55.08
3204,52.34
3205,49.31
3206,48.17
3207,48.5
3208,48.59
3209,47.1
3210,46.37
3211,48.41
3212,57.06
3213,52.62
3214,47.82
3215,39.37
3216,42.36
3217,32.65
3218,32.9
3219,32.04
3220,31.59
3221,30.12
3222,31.15
3223,35.23
3224,41.89
3225,42.43
3226,47.51
3227,48.31
3228,48.58
3229,48.46
3230,48.26
3231,47.85
3232,49.39
3233,48.94
3234,49.58
3235,52.83
3236,60.52
3237,52.61
3238,47.48
3239,40.4
3240,46
3241,42.38
3242,42.45
3243,35.38
3244,35.38
3245,39.19
3246,47.8
3247,52.25
3248,56.74
3249,58.22
3250,60.83
3251,66.46
3252,66.58
3253,66.33
3254,61.44
3255,61.02
3256,58.89
3257,56.3
3258,51.15
3259,53.46
3260,58.66
3261,51.83
3262,46.11
3263,39.9
3264,41.89
3265,39.94
3266,36.33
3267,34.22
3268,35.49
3269,38.67
3270,46.07
3271,49.08
3272,51.89
3273,54.14
3274,60.03
3275,60.24
3276,60.86
3277,60.82
3278,59.31
3279,56.23
3280,56.88
3281,56.39
3282,52.07
3283,55.18
3284,63.46
3285,53.48
3286,48.34
3287,46.66
3288,37.23
3289,35.16
3290,34.19
3291,48.27
3292,48.76
3293,36.8
3294,48.11
3295,50.7
3296,50.69
3297,54.42
3298,59.54
3299,55.79
3300,56.24
3301,58.04
3302,56.89
3303,57.32
3304,59.45
3305,54.23
3306,51.06
3307,51.5
3308,57.69
3309,52.4
3310,49.28
3311,42.58
3312,48.58
3313,47.61
3314,37.53
3315,33.22
3316,34.59
3317,37.19
3318,47.68
3319,49.81
3320,51.35
3321,56.18
3322,57.65
3323,57.22
3324,61.06
3325,61.05
3326,61.64
3327,61.41
3328,61.68
3329,57.01
3330,52.15
3331,56.72
3332,61.03
3333,67.43
3334,50.94
3335,48.35
3336,37.94
3337,36.07
3338,35.09
3339,33.06
3340,33.83
3341,37.72
3342,42.6
3343,50.76
3344,63.13
3345,53.46
3346,58.76
3347,59.93
3348,60.5
3349,59.49
3350,58.87
3351,59.58
3352,58.58
3353,55.58
3354,51.85
3355,53.8
3356,62.04
3357,58.4
3358,50.47
3359,48.04
3360,36
3361,33.08
3362,31.92
3363,30.88
3364,30.86
3365,30.77
3366,31.63
3367,45.81
3368,48.68
3369,48.75
3370,49.94
3371,51.73
3372,51.87
3373,50.67
3374,49.35
3375,51.69
3376,51.15
3377,46.85
3378,46.11
3379,47.68
3380,57.22
3381,53.19
3382,44.68
3383,36.73
3384,37.58
3385,34.49
3386,32.08
3387,30.87
3388,30.77
3389,30.04
3390,30.16
3391,33.59
3392,37.68
3393,40.97
3394,45.18
3395,46.31
3396,47.41
3397,48.02
3398,48.27
3399,47.88
3400,50.51
3401,51.75
3402,48.79
3403,49.19
3404,58.07
3405,52
3406,41.54
3407,38.13
3408,36.33
3409,33.81
3410,32.18
3411,31.58
3412,32.94
3413,35.53
3414,39.87
3415,45.69
3416,46.59
3417,48.58
3418,52.4
3419,54.63
3420,57.47
3421,61.04
3422,61.99
3423,62.31
3424,64.86
3425,62.55
3426,56.05
3427,54.72
3428,63.03
3429,51.48
3430,42.83
3431,39.21
3432,36.65
3433,32.9
3434,30.18
3435,30.29
3436,30.33
3437,34.63
3438,40.02
3439,49.81
3440,52.03
3441,56.53
3442,62.37
3443,68.61
3444,70.68
3445,86.95
3446,88.58
3447,89.73
3448,90.72
3449,87.72
3450,68.48
3451,64.95
3452,75.58
3453,61.03
3454,49.15
3455,40.28
3456,37.87
3457,33.76
3458,31.95
3459,30.53
3460,31.38
3461,35.49
3462,40.11
3463,48.19
3464,49.78
3465,51.2
3466,55.94
3467,59.99
3468,62.17
3469,67.17
3470,70.73
3471,77.13
3472,78.02
3473,73.4
3474,60.44
3475,57.66
3476,63.57
3477,55.94
3478,48.56
3479,38.87
3480,36.41
3481,33.68
3482,30.87
3483,30.09
3484,31.01
3485,34.11
3486,39.82
3487,41.41
3488,46.07
3489,48.96
3490,52.56
3491,55.3
3492,58.59
3493,60.98
3494,67.45
3495,71.39
3496,74.76
3497,70.55
3498,60.08
3499,58.36
3500,65.71
3501,50.95
3502,43.95
3503,39.35
3504,40.53
3505,35.36
3506,33.66
3507,32.5
3508,33.02
3509,35.81
3510,39.28
3511,48.58
3512,49.85
3513,57.74
3514,67.26
3515,73.55
3516,81.27
3517,90.91
3518,97.22
3519,100.87
3520,90.1
3521,78.13
3522,67.58
3523,60.9
3524,64.83
3525,58.52
3526,48.36
3527,40.72
3528,42.3
3529,41.59
3530,35.66
3531,34.33
3532,32.75
3533,33.61
3534,34.53
3535,37.33
3536,41.35
3537,47.72
3538,50.11
3539,55.42
3540,57.54
3541,59.67
3542,59.54
3543,63.04
3544,60.9
3545,54.17
3546,50.8
3547,50.68
3548,54.86
3549,49.61
3550,42.98
3551,41.37
3552,38.7
3553,35.48
3554,32.09
3555,30.08
3556,29.81
3557,30.05
3558,28.21
3559,28.9
3560,38.21
3561,41.86
3562,44.93
3563,49.09
3564,50.62
3565,54.01
3566,58.51
3567,59.89
3568,62.81
3569,63.06
3570,59.49
3571,58.45
3572,63.83
3573,54.53
3574,46.76
3575,41.59
3576,40.19
3577,36.09
3578,33.68
3579,32.85
3580,31.74
3581,31.06
3582,30.68
3583,35
3584,38.47
3585,46.36
3586,49.12
3587,51.48
3588,60.96
3589,64.59
3590,68.23
3591,74.57
3592,83.42
3593,74.61
3594,65.98
3595,61.9
3596,65.82
3597,60.19
3598,47.81
3599,43.58
3600,46.67
3601,40.22
3602,38.71
3603,38.61
3604,38.68
3605,40.46
3606,45.34
3607,51.95
3608,64.85
3609,86.73
3610,101.27
3611,130.12
3612,160
3613,248.9
3614,298.02
3615,259.79
3616,153.69
3617,142.68
3618,103.83
3619,91.39
3620,90.93
3621,67.13
3622,57.42
3623,45.66
3624,44.36
3625,39.94
3626,36.59
3627,36
3628,35.56
3629,38.58
3630,43.02
3631,51.48
3632,54.34
3633,63.03
3634,68.24
3635,81.82
3636,94.34
3637,112.34
3638,138.43
3639,148.95
3640,150.54
3641,140
3642,93.8
3643,85.3
3644,82.43
3645,68.96
3646,57.76
3647,49.98
3648,46.15
3649,39.39
3650,37.23
3651,34.68
3652,35.03
3653,36.4
3654,43.28
3655,49.56
3656,51.74
3657,55.93
3658,64.25
3659,68.03
3660,68.07
3661,81.69
3662,85.25
3663,93.28
3664,87.65
3665,79.8
3666,65.11
3667,62.88
3668,64.06
3669,57.34
3670,43.83
3671,41.01
3672,35.27
3673,32.54
3674,28.44
3675,28.33
3676,26.98
3677,29.84
3678,38.34
3679,42.52
3680,45.89
3681,49.52
3682,56.06
3683,60.98
3684,64.16
3685,64.16
3686,69.97
3687,73.87
3688,66.23
3689,62.35
3690,58.32
3691,55.34
3692,60.41
3693,53.7
3694,41.15
3695,38.67
3696,39.71
3697,28.9
3698,29.61
3699,28.43
3700,28.08
3701,27.75
3702,29.42
3703,32.68
3704,38.56
3705,43.01
3706,49.75
3707,52.32
3708,53.61
3709,54.18
3710,54.63
3711,54.19
3712,56.14
3713,54.83
3714,50.79
3715,49.08
3716,53.96
3717,53.03
3718,42.16
3719,40.34
3720,40.58
3721,37.01
3722,31.18
3723,29.88
3724,29.03
3725,29.04
3726,28.96
3727,34.9
3728,38.82
3729,43.81
3730,48.48
3731,51.18
3732,53.98
3733,55.04
3734,57.44
3735,59.67
3736,55.39
3737,53.6
3738,52.78
3739,50.71
3740,53.57
3741,52.06
3742,43.08
3743,40.62
3744,38.07
3745,34.79
3746,32.16
3747,29.95
3748,31.92
3749,35.34
3750,41.74
3751,45.46
3752,50.75
3753,52.44
3754,57.26
3755,58.83
3756,63.33
3757,67.69
3758,66.94
3759,69.84
3760,70.01
3761,67.57
3762,62.51
3763,59.33
3764,66.88
3765,57.35
3766,44.92
3767,41.72
3768,41.33
3769,38.44
3770,34.98
3771,33.65
3772,34.93
3773,37.96
3774,41.63
3775,43.84
3776,48.42
3777,52.35
3778,58.98
3779,63.04
3780,70.28
3781,74.57
3782,81.59
3783,91.52
3784,92.04
3785,80.49
3786,63.74
3787,61.64
3788,65.38
3789,59.72
3790,48.17
3791,44.12
3792,48.73
3793,44.71
3794,41.86
3795,40.91
3796,40.67
3797,42.42
3798,47.71
3799,58.7
3800,62.48
3801,71.79
3802,90.57
3803,104.64
3804,142.15
3805,200.88
3806,276.72
3807,287.09
3808,285.11
3809,215.41
3810,122.97
3811,91.39
3812,97.41
3813,76.33
3814,63.05
3815,59.55
3816,69.55
3817,57.81
3818,58.31
3819,53
3820,50.73
3821,50.17
3822,62.71
3823,76.57
3824,93.29
3825,117.91
3826,147.26
3827,203.28
3828,229
3829,281.91
3830,344.9
3831,357.26
3832,382.61
3833,348.79
3834,252.98
3835,202.2
3836,196.4
3837,171.59
3838,108.58
3839,76.79
3840,70.27
3841,60.17
3842,44.56
3843,42.87
3844,42.2
3845,43.98
3846,49.2
3847,71.5
3848,81.18
3849,85
3850,123.91
3851,133.83
3852,140.02
3853,150.54
3854,162.3
3855,178.57
3856,184.58
3857,155.55
3858,138.55
3859,113.61
3860,107.52
3861,84.28
3862,85.92
3863,51.89
3864,44.42
3865,49.66
3866,42.56
3867,34.45
3868,33.87
3869,34.5
3870,34.62
3871,49.28
3872,55.56
3873,59.35
3874,65.51
3875,67.8
3876,69.26
3877,67.75
3878,69.29
3879,69.25
3880,69.42
3881,67.99
3882,65
3883,61.94
3884,65.38
3885,63.93
3886,56.02
3887,53.64
3888,53.18
3889,40.97
3890,37.28
3891,34.57
3892,34.03
3893,34.19
3894,34.41
3895,40.37
3896,55.4
3897,55.56
3898,58.23
3899,69.05
3900,74.25
3901,76.04
3902,82.84
3903,109.47
3904,82.88
3905,77.39
3906,68.01
3907,67.62
3908,67.54
3909,67.28
3910,58.03
3911,54.71
3912,48.04
3913,35.57
3914,32.96
3915,30.67
3916,33.22
3917,35.9
3918,42.13
3919,43.54
3920,54.69
3921,56.16
3922,57.87
3923,58.52
3924,65.63
3925,65.46
3926,67.55
3927,69.11
3928,68.92
3929,65.94
3930,59.33
3931,56.41
3932,57.86
3933,56.06
3934,52.94
3935,40.24
3936,34.95
3937,31.87
3938,29.54
3939,28.49
3940,28.61
3941,31.57
3942,38.84
3943,41.88
3944,47
3945,48.21
3946,53.34
3947,56.76
3948,62.02
3949,64.24
3950,69.11
3951,62.69
3952,62.94
3953,63.02
3954,53.67
3955,52.01
3956,53.97
3957,51.29
3958,42.73
3959,39.56
3960,34.45
3961,30.94
3962,28.63
3963,26.86
3964,28.55
3965,29.75
3966,40.89
3967,40.42
3968,42.21
3969,44.58
3970,50.73
3971,52.3
3972,56.95
3973,60.28
3974,63.76
3975,69.1
3976,71.16
3977,64.32
3978,56.5
3979,52.91
3980,56.53
3981,55.4
3982,50.31
3983,42.44
3984,38.58
3985,32.7
3986,30.25
3987,28.74
3988,29.15
3989,32.17
3990,39.94
3991,48.89
3992,50.12
3993,50.99
3994,54.4
3995,60.19
3996,63.59
3997,67.41
3998,78.6
3999,87.47
4000,88.51
4001,79.43
4002,62.08
4003,60.67
4004,62.24
4005,60.45
4006,52.7
4007,50.83
4008,37.56
4009,32.68
4010,29.27
4011,27.21
4012,27.79
4013,30.95
4014,38.99
4015,43.56
4016,45.33
4017,48.99
4018,53.76
4019,56.3
4020,62.58
4021,62.63
4022,72.15
4023,81.56
4024,65.82
4025,61.84
4026,53.82
4027,52.52
4028,56.86
4029,51.93
4030,46.52
4031,40.11
4032,43.12
4033,38.96
4034,35.35
4035,33.06
4036,31.66
4037,32.11
4038,34.83
4039,36.49
4040,42.41
4041,48.3
4042,51.51
4043,60.94
4044,61.2
4045,61.81
4046,65.66
4047,69.76
4048,72.23
4049,67.78
4050,61.91
4051,55.11
4052,57.28
4053,61.6
4054,53.87
4055,47.35
4056,45.31
4057,39.02
4058,37.73
4059,33.86
4060,33.04
4061,32.93
4062,33.54
4063,37.03
4064,41.8
4065,48.39
4066,52.78
4067,58.38
4068,62.97
4069,64.62
4070,72.91
4071,79.6
4072,75.71
4073,68.26
4074,62.56
4075,61.08
4076,61.33
4077,59.35
4078,53.21
4079,47.41
4080,38.94
4081,35.1
4082,32.42
4083,31.31
4084,31.96
4085,34.94
4086,39.42
4087,46.71
4088,52.27
4089,56
4090,61.36
4091,63.03
4092,64.1
4093,68.64
4094,84.79
4095,93.26
4096,91.81
4097,74.15
4098,63.08
4099,60.89
4100,60.36
4101,58.26
4102,51.7
4103,42.37
4104,40.16
4105,36.21
4106,31.38
4107,28.7
4108,28.58
4109,35.31
4110,40.37
4111,42.49
4112,49.62
4113,55.04
4114,60.31
4115,64.23
4116,69.14
4117,79.24
4118,102.42
4119,116.84
4120,128.35
4121,90.34
4122,69.18
4123,63.16
4124,64.95
4125,61.97
4126,52.51
4127,44.7
4128,39.83
4129,33.9
4130,30.44
4131,28.87
4132,29.22
4133,33.21
4134,38.65
