Time_index,WindPower_MW
1,0.006492962
2,0.001546828
3,0
4,0
5,0
6,0
7,0
8,0.000650995
9,0.000514543
10,0.004128024
11,0.002875067
12,0.009021813
13,2.91E-05
14,0
15,0.000584989
16,0.002627641
17,0.057969798
18,0.130983325
19,0.157463019
20,0.208768322
21,0.219657193
22,0.270889066
23,0.289903623
24,0.389888493
25,0.631655107
26,0.633431975
27,0.897993123
28,0.851938923
29,0.775091315
30,0.795705219
31,0.791623011
32,0.820178653
33,0.874419525
34,0.910075357
35,0.948057597
36,0.983112534
37,0.99930342
38,0.999731009
39,1
40,1
41,1
42,1
43,1
44,1
45,1
46,1
47,1
48,1
49,1
50,1
51,1
52,1
53,1
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
62,1
63,1
64,1
65,1
66,1
67,1
68,1
69,1
70,1
71,1
72,1
73,1
74,1
75,1
76,0.997934302
77,0.994470139
78,0.993141736
79,0.982459098
80,0.937143053
81,0.885154247
82,0.838920722
83,0.72732694
84,0.633127376
85,0.586426795
86,0.576990743
87,0.574320888
88,0.620050952
89,0.655966818
90,0.793603961
91,0.866609092
92,0.857372935
93,0.795348535
94,0.729553267
95,0.771157856
96,0.765957147
97,0.766735698
98,0.729021256
99,0.697008967
100,0.710185985
101,0.731612831
102,0.782319357
103,0.739331007
104,0.647123352
105,0.591673861
106,0.54063708
107,0.509847763
108,0.491838242
109,0.475071443
110,0.473333627
111,0.462128371
112,0.493022777
113,0.506986899
114,0.693619063
115,0.779013763
116,0.802353973
117,0.76951397
118,0.612079442
119,0.54042835
120,0.570307841
121,0.541194583
122,0.509646479
123,0.470575546
124,0.445013265
125,0.49605494
126,0.573422924
127,0.52809376
128,0.67732205
129,0.841019978
130,0.51417398
131,0.464583613
132,0.544774001
133,0.584553525
134,0.575486367
135,0.632695794
136,0.740527481
137,0.854375362
138,0.946573798
139,0.96586448
140,0.954501783
141,0.974844257
142,0.970573564
143,0.954873905
144,0.918198243
145,0.862302899
146,0.832545916
147,0.731802881
148,0.615571474
149,0.602906466
150,0.664904619
151,0.612252181
152,0.48468974
153,0.449395669
154,0.466575416
155,0.340121965
156,0.19442561
157,0.197421193
158,0.266930114
159,0.307774628
160,0.33986485
161,0.386709469
162,0.486710876
163,0.531043574
164,0.559777687
165,0.465569623
166,0.339074391
167,0.239032162
168,0.124575851
169,0.087423813
170,0.068239697
171,0.072422164
172,0.087965482
173,0.126392772
174,0.10907134
175,0.069438659
176,0.054588152
177,0.091078374
178,0.096020855
179,0.097917802
180,0.121591757
181,0.141949605
182,0.195096159
183,0.272232562
184,0.297254786
185,0.271363954
186,0.463344606
187,0.813133453
188,0.875045116
189,0.955061138
190,0.948709438
191,0.899501413
192,0.963085602
193,0.957555428
194,0.92836611
195,0.899604052
196,0.898772488
197,0.906567112
198,0.852025256
199,0.824804659
200,0.875027731
201,0.928365191
202,0.868273322
203,0.754713183
204,0.661473716
205,0.622485906
206,0.679711516
207,0.670543666
208,0.720480248
209,0.813187813
210,0.895385479
211,0.962104529
212,0.936767975
213,0.898201391
214,0.875964353
215,0.874474277
216,0.880341843
217,0.869264588
218,0.851986472
219,0.838064363
220,0.820799122
221,0.786193326
222,0.772231221
223,0.751009827
224,0.710035404
225,0.659581214
226,0.560484951
227,0.439500493
228,0.43063198
229,0.435812093
230,0.353241697
231,0.34396891
232,0.420094788
233,0.513005746
234,0.52355868
235,0.380429988
236,0.443856359
237,0.534143055
238,0.646643822
239,0.627497469
240,0.553458055
241,0.524778992
242,0.536472673
243,0.492171049
244,0.471268249
245,0.412062419
246,0.381740401
247,0.396289421
248,0.421708566
249,0.38434654
250,0.332463773
251,0.263019609
252,0.195522346
253,0.167932519
254,0.201360598
255,0.189494196
256,0.200493393
257,0.226268906
258,0.23602364
259,0.27160506
260,0.291643413
261,0.31919688
262,0.298367115
263,0.264816798
264,0.282806481
265,0.26218893
266,0.185413853
267,0.10638137
268,0.058077683
269,0.034983864
270,0.018043123
271,0.03601387
272,0.057576632
273,0.081366207
274,0.147656218
275,0.202520472
276,0.217586562
277,0.212273356
278,0.308415746
279,0.46207582
280,0.482472482
281,0.662244648
282,0.870022837
283,0.963120868
284,0.886422505
285,0.957555975
286,0.999603127
287,0.98891295
288,0.980081116
289,0.934206819
290,0.806891998
291,0.707076455
292,0.635788485
293,0.712512632
294,0.737991368
295,0.665204257
296,0.423111394
297,0.405515186
298,0.330535205
299,0.315463779
300,0.341530239
301,0.362901037
302,0.184224287
303,0.071954607
304,0.155330038
305,0.102136948
306,0.140972803
307,0.280282233
308,0.605533041
309,0.517470712
310,0.282401631
311,0.291318951
312,0.216964286
313,0.116417212
314,0.034568731
315,0.017189303
316,0.05642961
317,0.027467136
318,0.010139157
319,0.002714876
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0.003858534
328,0.02332587
329,0.03502638
330,0.027206691
331,0.053437048
332,0.106578322
333,0.187319418
334,0.191554356
335,0.210990875
336,0.299601292
337,0.353680164
338,0.355245568
339,0.482316042
340,0.471568267
341,0.362778316
342,0.50854521
343,0.517897715
344,0.405308947
345,0.330568892
346,0.292831691
347,0.325221479
348,0.477103581
349,0.495961142
350,0.460276206
351,0.401132611
352,0.268327915
353,0.320376769
354,0.627609479
355,0.830323651
356,0.758284226
357,0.460825309
358,0.556418128
359,0.339309024
360,0.204929626
361,0.129861178
362,0.091848381
363,0.066136069
364,0.06562285
365,0.11774869
366,0.159247342
367,0.211860134
368,0.229598029
369,0.336187976
370,0.390767743
371,0.355838838
372,0.377069314
373,0.408268665
374,0.413061708
375,0.53269464
376,0.582129036
377,0.548080218
378,0.374283584
379,0.393062023
380,0.386810655
381,0.330202368
382,0.216824113
383,0.123968826
384,0.068512319
385,0.031683567
386,0.011804123
387,0
388,0
389,0
390,0.032187848
391,0.079485891
392,0.237472953
393,0.285622872
394,0.360701354
395,0.427805332
396,0.54085993
397,0.659673845
398,0.667467927
399,0.763707951
400,0.90097706
401,0.996264637
402,0.99629123
403,0.998696238
404,1
405,1
406,1
407,1
408,1
409,1
410,1
411,1
412,1
413,1
414,1
415,1
416,1
417,1
418,0.999137988
419,0.984121626
420,0.95048134
421,0.724546199
422,0.54572766
423,0.452832788
424,0.411814533
425,0.362155442
426,0.277837308
427,0.271258915
428,0.25757314
429,0.180895484
430,0.079063929
431,0.049737991
432,0.032858476
433,0.016227466
434,0.026740741
435,0.028251306
436,0.035169994
437,0.069390595
438,0.088318542
439,0.138857381
440,0.225887866
441,0.31357533
442,0.296816619
443,0.188871603
444,0.112206198
445,0.079004265
446,0.031113502
447,0.004056142
448,0
449,0
450,0
451,0.003196457
452,0.011367796
453,0.025450656
454,0.069331328
455,0.149212965
456,0.102910954
457,0.126477561
458,0.105634459
459,0.105963197
460,0.12483191
461,0.113075482
462,0.116325814
463,0.150431047
464,0.124259524
465,0.111172499
466,0.195302928
467,0.18815256
468,0.192693903
469,0.141855648
470,0.18136468
471,0.254488025
472,0.307744436
473,0.43744604
474,0.480949672
475,0.560493961
476,0.462157545
477,0.494715251
478,0.629618694
479,0.549939819
480,0.44567959
481,0.478513641
482,0.434813159
483,0.393376606
484,0.332480669
485,0.256028963
486,0.213970376
487,0.211506138
488,0.219084807
489,0.190405344
490,0.114432164
491,0.06754248
492,0.022297535
493,0.00387652
494,0
495,0
496,0
497,0
498,0
499,0
500,0
501,0
502,0
503,0
504,0.002553049
505,0.018591014
506,0.062745519
507,0.10129146
508,0.125942072
509,0.181762656
510,0.221882503
511,0.383399313
512,0.555189766
513,0.652686904
514,0.669428299
515,0.577698931
516,0.490924711
517,0.500289661
518,0.5436189
519,0.683531284
520,0.610127141
521,0.645870288
522,0.864073817
523,0.980158582
524,0.96866782
525,0.950794935
526,0.953356703
527,0.956712142
528,0.964519997
529,0.965266193
530,0.941577896
531,0.919656783
532,0.870245308
533,0.811153889
534,0.757738203
535,0.704839185
536,0.701474403
537,0.668398743
538,0.478862556
539,0.291974593
540,0.16130366
541,0.091182182
542,0.051032357
543,0.023047476
544,0.006136614
545,0.001713531
546,0
547,0
548,0
549,0
550,0
551,0
552,0
553,0
554,0.002856471
555,0.005795396
556,0.016804162
557,0.0413064
558,0.066828027
559,0.117724574
560,0.190882077
561,0.237530516
562,0.284632305
563,0.343669047
564,0.440598346
565,0.508404749
566,0.545649608
567,0.672484805
568,0.779253051
569,0.981802414
570,0.997511927
571,0.999762644
572,0.999698098
573,1
574,1
575,1
576,1
577,1
578,1
579,1
580,1
581,1
582,1
583,1
584,1
585,1
586,1
587,1
588,0.333333333
589,0
590,0
591,0.666666667
592,0.99951452
593,1
594,1
595,1
596,1
597,0.99597917
598,0.820121124
599,0.692567716
600,0.595977331
601,0.71361654
602,0.546310488
603,0.166926291
604,0.631745853
605,0.587868427
606,0.804796711
607,0.672650265
608,0.751999378
609,0.849600782
610,0.875938555
611,0.799911881
612,0.924014255
613,0.981182853
614,0.985099579
615,0.940231075
616,0.968683859
617,0.967739185
618,0.988448683
619,1
620,0.969054823
621,0.950416898
622,0.95087868
623,0.804703414
624,0.660407116
625,0.547326048
626,0.569824904
627,0.692633554
628,0.776165331
629,0.817137435
630,0.842450569
631,0.834572221
632,0.813584134
633,0.744236395
634,0.649872843
635,0.560792955
636,0.40012345
637,0.366882073
638,0.362020319
639,0.559824223
640,0.696407547
641,0.681289494
642,0.695313056
643,0.744331782
644,0.725665698
645,0.788317978
646,0.851908704
647,0.842844705
648,0.769532988
649,0.581657539
650,0.419018777
651,0.351061158
652,0.244978027
653,0.146593855
654,0.141803875
655,0.129352901
656,0.153860005
657,0.183302215
658,0.326574404
659,0.268006188
