Time_index,Hourly_USD_per_MWh,0
321.0,38.47,0.8706239040415882
322.0,42.09,0.35335780274436834
323.0,43.96,0.5496902316003638
324.0,43.01,0.6380969957419382
325.0,39.6,0.30682713652167615
326.0,39.34,0.561328543334793
327.0,39.42,0.5837102033782865
328.0,39.91,0.3570029449853862
329.0,46.19,0.650406668098359
330.0,60.82,0.5922795456779981
331.0,50.67,0.4227445082612097
332.0,46.42,0.3154505072863497
333.0,43.05,0.6048335682088786
334.0,39.81,0.25092815311197003
335.0,37.74,0.3531763875859656
336.0,32.4,0.04514446575365427
337.0,35.08,0.00821450191803541
338.0,31.46,2.3900203704833984
339.0,31.42,-1.5439643859863281
340.0,30.26,-1.4156360626220703
341.0,30.83,-8.61958122253418
342.0,34.87,28.850120544433594
343.0,42.76,11.821405410766602
344.0,45.58,12.372296333312988
345.0,43.01,9.446128845214844
346.0,44.78,58.20707321166992
347.0,46.38,3.2847156524658203
348.0,45.09,-8.258934020996094
349.0,43.1,38.01688766479492
350.0,41.81,-8.126888275146484
351.0,41.58,16.803852081298828
352.0,42.11,17.091636657714844
353.0,48.59,15.070220947265625
354.0,67.92,25.193836212158203
355.0,58.09,4.536958694458008
356.0,52.19,-12.238822937011719
357.0,47.58,27.469284057617188
358.0,43.77,29.77279281616211
359.0,40.02,8.002156257629395
360.0,34.58,30.030445098876953
361.0,40.29,32.959129333496094
362.0,37.43,-4.143677711486816
363.0,33.85,-4.35575008392334
364.0,34.21,-0.6194508075714111
365.0,33.71,-22.027021408081055
366.0,38.98,27.47795295715332
367.0,48.51,9.353989601135254
368.0,53.49,15.790008544921875
369.0,52.51,4.752010345458984
370.0,53.31,56.88288116455078
371.0,54.26,2.1418588161468506
372.0,52.45,-17.93150520324707
373.0,51.67,31.794099807739258
374.0,51.06,-14.484540939331055
375.0,49.71,4.638114929199219
376.0,50.75,12.532670974731445
377.0,62.0,10.176661491394043
378.0,81.25,22.67230796813965
379.0,66.29,6.154633522033691
380.0,58.38,-18.64472770690918
381.0,53.53,22.434194564819336
382.0,51.68,27.896913528442383
383.0,48.16,1.5741660594940186
384.0,41.69,24.73454475402832
385.0,48.6,32.0766487121582
386.0,44.97,-1.3542702198028564
387.0,42.49,-5.294522285461426
388.0,42.17,-0.35935330390930176
389.0,40.99,-23.554126739501953
390.0,46.02,39.36983108520508
391.0,60.13,11.35815143585205
392.0,67.91,15.967795372009277
393.0,64.99,5.385374069213867
394.0,65.93,74.02803802490234
395.0,66.92,6.08198356628418
396.0,65.97,-20.09090805053711
397.0,63.41,43.2793083190918
398.0,62.37,-13.330645561218262
399.0,61.58,11.998841285705566
400.0,61.84,21.223793029785156
401.0,65.43,17.375171661376953
402.0,87.11,29.205448150634766
403.0,75.57,7.8725786209106445
404.0,69.84,-20.649845123291016
405.0,64.31,31.594234466552734
406.0,60.99,39.03841018676758
407.0,58.36,6.7221879959106445
408.0,51.21,33.58182907104492
409.0,59.4,39.29887008666992
410.0,54.62,-4.153901100158691
411.0,51.67,-6.783188819885254
412.0,50.72,-4.974032402038574
413.0,49.5,-21.042804718017578
414.0,55.57,37.436397552490234
415.0,72.05,19.867979049682617
416.0,85.24,22.583005905151367
417.0,80.21,13.299836158752441
418.0,80.62,90.97467041015625
419.0,80.64,0.8553555011749268
420.0,78.08,-17.822185516357422
421.0,73.04,54.44144058227539
422.0,72.46,-19.816619873046875
423.0,69.72,18.877729415893555
424.0,69.76,20.780664443969727
425.0,77.86,18.035383224487305
426.0,101.22,36.40810012817383
427.0,89.77,6.15946102142334
428.0,78.15,-23.445716857910156
429.0,71.81,38.204463958740234
430.0,70.03,43.99314880371094
431.0,68.47,8.146100044250488
432.0,63.33,43.20765686035156
433.0,61.9,46.59292221069336
434.0,57.39,-11.699149131774902
435.0,50.81,-12.472539901733398
436.0,49.09,-10.959967613220215
437.0,50.57,-26.40349769592285
438.0,50.83,33.02061462402344
439.0,60.37,17.578449249267578
440.0,70.47,20.458791732788086
441.0,78.53,10.334566116333008
442.0,88.17,89.76263427734375
443.0,90.48,-4.632475852966309
444.0,83.94,-22.004819869995117
445.0,80.55,49.8114013671875
446.0,77.41,-25.800058364868164
447.0,77.0,11.532082557678223
448.0,74.76,13.561996459960938
449.0,89.39,11.39937973022461
450.0,118.53,35.24195861816406
451.0,105.37,1.1809358596801758
452.0,95.25,-28.174665451049805
453.0,85.85,32.12508773803711
454.0,85.01,36.91313934326172
455.0,74.87,2.056154251098633
456.0,60.25,38.48950958251953
457.0,60.28,43.44769287109375
458.0,55.32,2.105600357055664
459.0,50.48,0.041812896728515625
460.0,46.76,2.384796142578125
461.0,48.91,-20.272602081298828
462.0,49.15,36.77171325683594
463.0,52.51,15.141561508178711
464.0,53.83,25.29230499267578
465.0,67.71,14.113109588623047
466.0,77.33,83.12727355957031
467.0,77.92,0.5468997955322266
468.0,77.58,-14.569252014160156
469.0,74.98,49.20423889160156
470.0,70.82,-17.212066650390625
471.0,70.12,21.169431686401367
472.0,72.28,16.16095542907715
473.0,90.73,21.68922996520996
474.0,126.38,30.808177947998047
475.0,121.1,6.601107597351074
476.0,106.6,-29.73621368408203
477.0,93.94,36.7846794128418
478.0,82.68,44.49199295043945
479.0,74.95,5.753005027770996
480.0,62.87,41.41990661621094
481.0,66.14,53.49430465698242
482.0,58.3,-19.467811584472656
483.0,53.55,-14.559109687805176
484.0,52.13,-5.510197639465332
485.0,53.71,-51.73923110961914
486.0,66.07,45.461483001708984
487.0,83.64,15.97548770904541
488.0,91.76,31.81407928466797
489.0,101.32,7.92104434967041
490.0,98.78,111.53030395507812
491.0,100.49,-1.2494802474975586
492.0,87.02,-38.72111892700195
493.0,80.27,52.54629135131836
494.0,78.98,-34.41117858886719
495.0,78.73,3.2155752182006836
496.0,82.55,13.491594314575195
497.0,150.07,15.513466835021973
498.0,177.47,36.14525604248047
499.0,163.27,5.593406677246094
500.0,156.86,-49.58186721801758
501.0,142.67,37.48719024658203
502.0,91.85,53.21697998046875
503.0,71.5,-1.4557065963745117
504.0,63.4,39.31689453125
505.0,72.35,58.68632125854492
506.0,62.72,-19.93987464904785
507.0,60.48,-11.085893630981445
508.0,59.13,-5.436433792114258
509.0,60.41,-46.42927169799805
510.0,68.73,41.99519348144531
511.0,99.02,20.071563720703125
512.0,113.26,38.62177658081055
513.0,106.76,15.920450210571289
514.0,109.55,114.1765365600586
515.0,111.94,-6.275909423828125
516.0,105.15,-32.18004608154297
517.0,99.65,54.77653121948242
518.0,93.56,-35.593772888183594
519.0,89.84,5.000851631164551
520.0,97.0,5.062508583068848
521.0,152.35,13.16008186340332
522.0,174.63,42.383331298828125
523.0,162.92,3.328505754470825
524.0,155.03,-52.552791595458984
525.0,152.9,36.247764587402344
526.0,103.41,47.28117752075195
527.0,89.28,-6.380931854248047
528.0,74.75,41.014076232910156
529.0,110.42,69.15425872802734
530.0,97.09,-28.277494430541992
531.0,90.27,-28.70808982849121
532.0,88.56,-22.851261138916016
533.0,89.76,-59.22067642211914
534.0,103.7,61.468875885009766
535.0,148.96,29.251401901245117
536.0,168.57,40.02145004272461
537.0,169.33,8.071786880493164
538.0,158.45,164.0736846923828
539.0,158.24,-4.119506359100342
540.0,150.65,-48.47389602661133
541.0,153.48,81.07659912109375
542.0,143.77,-46.7257194519043
543.0,148.45,2.4938836097717285
544.0,145.17,21.834796905517578
545.0,167.42,17.68988609313965
546.0,213.47,67.19219970703125
547.0,191.69,3.9780964851379395
548.0,183.1,-47.195011138916016
549.0,170.78,52.52676773071289
550.0,148.91,62.2012825012207
551.0,129.7,-2.1252341270446777
552.0,100.19,62.46725082397461
553.0,147.82,70.81096649169922
554.0,132.49,-32.21312713623047
555.0,127.12,-20.140459060668945
556.0,126.62,-6.526285171508789
557.0,133.51,-75.03759002685547
558.0,159.42,87.57764434814453
559.0,208.43,67.61637115478516
560.0,229.41,78.48477935791016
561.0,223.74,35.02490234375
562.0,245.08,245.01568603515625
563.0,231.93,28.67683982849121
564.0,219.23,-53.37560272216797
565.0,210.6,122.86573028564453
566.0,186.85,-39.90081024169922
567.0,197.35,28.147014617919922
568.0,195.54,68.52731323242188
569.0,224.38,54.878387451171875
570.0,261.69,75.86185455322266
571.0,262.71,34.64701461791992
572.0,241.57,-46.65161895751953
573.0,231.12,106.54875183105469
574.0,200.96,146.67149353027344
575.0,177.56,42.57158279418945
576.0,148.91,93.40077209472656
577.0,190.53,93.06385040283203
578.0,178.66,-7.533858299255371
579.0,170.44,-18.766693115234375
580.0,170.32,-12.676894187927246
581.0,176.46,-55.9096794128418
582.0,193.52,114.54009246826172
583.0,234.65,67.48108673095703
584.0,248.29,69.18949127197266
585.0,246.71,44.69287109375
586.0,232.9,278.7063903808594
587.0,240.07,10.39336109161377
588.0,218.39,-48.194252014160156
589.0,204.62,169.82058715820312
590.0,184.13,-51.52154541015625
591.0,178.31,62.226715087890625
592.0,198.71,70.93138122558594
593.0,198.5,58.694488525390625
594.0,273.35,114.15534210205078
595.0,261.1,24.360816955566406
596.0,243.62,-61.13462448120117
597.0,217.02,121.27156066894531
598.0,209.8,137.61279296875
599.0,178.06,32.45130157470703
600.0,175.21,133.1769256591797
601.0,181.34,139.42086791992188
602.0,181.79,-45.55710983276367
603.0,168.4,-29.71747398376465
604.0,168.11,-10.532628059387207
605.0,171.02,-84.53205871582031
606.0,176.33,111.36639404296875
607.0,211.78,76.68450164794922
608.0,228.4,100.42311096191406
609.0,261.5,33.640403747558594
610.0,287.69,292.7658386230469
611.0,309.16,28.89160919189453
612.0,281.32,-64.23271942138672
613.0,220.69,146.16709899902344
614.0,206.4,-40.30038070678711
615.0,198.73,15.706244468688965
616.0,211.99,59.80640411376953
617.0,222.0,49.598602294921875
618.0,297.22,130.6533203125
619.0,285.93,34.44986343383789
620.0,269.11,-54.0965461730957
621.0,274.74,106.36087036132812
622.0,243.7,133.39727783203125
623.0,191.4,16.978853225708008
624.0,174.63,100.50269317626953
625.0,163.18,119.35478210449219
626.0,157.02,-4.717136383056641
627.0,142.62,-6.82421875
628.0,135.63,6.631446838378906
629.0,131.0,-56.863834381103516
630.0,151.51,87.76693725585938
631.0,155.86,45.759159088134766
632.0,162.61,60.46426010131836
633.0,168.58,28.01479721069336
634.0,186.48,192.1812286376953
635.0,193.34,18.753704071044922
636.0,183.57,-43.01552963256836
637.0,175.67,108.26332092285156
638.0,166.96,-34.66994857788086
639.0,164.21,29.531301498413086
640.0,165.13,52.223567962646484
641.0,182.27,44.95304870605469
642.0,241.98,73.74589538574219
643.0,241.56,30.622608184814453
644.0,201.0,-47.62393569946289
645.0,198.35,83.46090698242188
646.0,184.73,106.08576965332031
647.0,166.16,23.44043731689453
648.0,151.78,87.12989807128906
649.0,100.09,100.92826843261719
650.0,87.27,-22.37400245666504
651.0,85.25,-15.819913864135742
652.0,81.93,-7.7353644371032715
653.0,85.04,-51.83781433105469
654.0,95.47,59.56019592285156
655.0,121.33,32.5124626159668
656.0,143.07,49.060787200927734
657.0,142.91,22.3524169921875
658.0,158.83,157.693359375
659.0,161.64,-3.149674892425537
660.0,161.55,-36.614830017089844
661.0,159.3,79.90400695800781
662.0,161.59,-38.395347595214844
663.0,160.81,13.74909782409668
664.0,161.76,14.836532592773438
665.0,163.45,21.234264373779297
666.0,246.84,64.58075714111328
667.0,197.42,7.132267475128174
668.0,193.61,-58.03861999511719
669.0,163.36,51.043609619140625
670.0,151.53,63.64762878417969
671.0,114.27,-3.422492504119873
672.0,101.01,59.03310012817383
673.0,61.42,86.67892456054688
674.0,57.8,-10.02558708190918
675.0,52.96,-5.890573978424072
676.0,52.54,-0.8047909736633301
677.0,52.23,-26.809926986694336
678.0,57.22,35.79528045654297
679.0,72.69,19.112030029296875
680.0,88.14,29.475351333618164
681.0,89.8,12.424995422363281
682.0,102.01,85.976318359375
683.0,81.09,3.5592598915100098
684.0,81.04,-19.805696487426758
685.0,78.79,45.77842712402344
686.0,77.71,-15.502607345581055
687.0,76.91,5.987593173980713
688.0,78.83,12.29377555847168
689.0,81.7,13.05234146118164
690.0,119.84,39.994544982910156
691.0,107.41,8.185951232910156
692.0,92.19,-25.955808639526367
693.0,81.37,29.979217529296875
694.0,76.79,35.48681640625
695.0,73.42,-1.5895638465881348
696.0,55.95,31.721750259399414
697.0,44.74,48.853302001953125
698.0,41.62,-3.5202696323394775
699.0,40.74,-1.88515305519104
700.0,40.03,2.7301480770111084
701.0,40.74,-22.3106746673584
702.0,41.7,26.06917953491211
703.0,47.56,11.809868812561035
704.0,58.74,18.746700286865234
705.0,57.78,6.670856475830078
706.0,60.1,53.191680908203125
707.0,56.7,8.678902626037598
708.0,56.76,-17.65495491027832
709.0,52.9,28.530431747436523
710.0,50.65,-11.257380485534668
711.0,49.92,1.1252954006195068
712.0,50.6,16.896934509277344
713.0,66.98,11.54052448272705
714.0,83.77,18.73694610595703
715.0,65.83,11.54192066192627
716.0,60.18,-13.908495903015137
717.0,51.07,24.94384765625
718.0,49.5,32.602569580078125
719.0,45.37,7.1776227951049805
720.0,41.99,21.29718780517578
721.0,37.3,29.12001609802246
722.0,31.67,3.9227421283721924
723.0,31.41,3.7942440509796143
724.0,30.81,6.1678924560546875
725.0,32.83,-9.776824951171875
726.0,34.83,26.663799285888672
727.0,43.1,13.783157348632812
728.0,46.42,18.988059997558594
729.0,45.88,11.310752868652344
730.0,46.21,51.452171325683594
731.0,47.71,11.359977722167969
732.0,48.16,-7.723762512207031
733.0,47.55,32.36277770996094
734.0,45.93,-2.3891408443450928
735.0,46.08,11.802435874938965
736.0,46.19,20.007976531982422
737.0,52.55,17.177762985229492
738.0,68.34,21.079421997070312
739.0,61.07,12.089303970336914
740.0,55.82,-8.044897079467773
741.0,51.92,28.786705017089844
742.0,50.73,34.275943756103516
743.0,47.32,11.376252174377441
744.0,37.32,24.272363662719727
745.0,81.06,31.43111228942871
746.0,70.08,1.8799643516540527
747.0,57.66,-5.440481662750244
748.0,57.3,-0.7558121681213379
749.0,57.66,-22.2481746673584
750.0,70.16,57.58368682861328
751.0,86.24,30.47620964050293
752.0,98.63,28.398597717285156
753.0,98.48,19.93227767944336
754.0,99.73,119.59378051757812
755.0,98.77,14.79153823852539
756.0,93.27,-19.27091407775879
757.0,92.69,73.41145324707031
758.0,91.73,-14.627954483032227
759.0,90.76,26.92841339111328
760.0,91.69,40.110862731933594
761.0,98.95,30.243234634399414
762.0,142.7,48.76070022583008
763.0,120.94,17.19635581970215
764.0,107.38,-18.99266242980957
765.0,98.28,55.90993118286133
766.0,95.04,65.28018188476562
767.0,89.06,22.619901657104492
768.0,82.51,57.3089485168457
769.0,135.49,58.502540588378906
770.0,116.76,-25.425966262817383
771.0,99.86,-20.129308700561523
772.0,96.65,-3.7398698329925537
773.0,96.28,-69.94743347167969
774.0,114.15,92.1126480102539
775.0,139.85,43.68163299560547
776.0,154.53,65.51078033447266
777.0,164.61,10.407180786132812
778.0,186.41,199.17437744140625
779.0,215.54,43.69554901123047
780.0,197.9,-52.93034362792969
781.0,190.68,86.69853973388672
782.0,168.65,-18.350862503051758
783.0,170.95,-3.336808919906616
784.0,186.05,58.894287109375
785.0,234.07,49.089054107666016
786.0,232.43,74.09197235107422
787.0,215.87,33.89603042602539
788.0,192.28,-28.506486892700195
789.0,199.9,83.45807647705078
790.0,169.19,113.79595184326172
791.0,163.85,31.518781661987305
792.0,139.04,62.03362274169922
793.0,149.62,71.32689666748047
794.0,135.39,7.3453049659729
795.0,115.44,7.615461826324463
796.0,112.73,18.43516731262207
797.0,114.95,-28.294713973999023
798.0,129.62,90.40872192382812
799.0,142.77,57.48436737060547
800.0,142.25,67.90499877929688
801.0,156.06,43.035194396972656
802.0,167.73,191.47251892089844
803.0,176.66,43.20356750488281
804.0,189.95,-18.541982650756836
805.0,174.93,112.12395477294922
806.0,166.27,-1.8795828819274902
807.0,164.51,49.99369430541992
808.0,166.23,70.54231262207031
809.0,170.83,65.1935806274414
810.0,238.83,73.8938980102539
811.0,236.19,40.96338653564453
812.0,202.48,-24.949918746948242
813.0,185.39,100.54353332519531
814.0,166.52,126.43614196777344
815.0,159.93,48.9576416015625
816.0,140.24,84.20393371582031
817.0,102.87,96.72270202636719
818.0,97.35,-16.26082420349121
819.0,92.03,-11.392942428588867
820.0,93.16,-5.306581974029541
821.0,94.84,-38.30024337768555
822.0,109.27,56.56852340698242
823.0,137.44,41.980140686035156
824.0,161.15,54.32561111450195
825.0,164.58,30.03444480895996
826.0,167.95,162.41346740722656
827.0,170.68,4.556853771209717
828.0,167.92,-26.746320724487305
829.0,162.57,87.30396270751953
830.0,160.64,-27.966175079345703
831.0,154.97,24.647294998168945
832.0,155.78,24.374801635742188
833.0,166.18,29.44623565673828
834.0,210.83,67.6474609375
835.0,210.62,12.963848114013672
836.0,191.41,-45.66609573364258
837.0,174.22,60.79437255859375
838.0,166.3,73.2730941772461
839.0,149.33,7.020659923553467
840.0,128.15,63.4954948425293
841.0,138.24,83.83056640625
842.0,96.97,-9.750547409057617
843.0,84.69,-4.834592342376709
844.0,91.18,-5.449243068695068
845.0,114.97,-36.738033294677734
846.0,133.87,56.976383209228516
847.0,149.09,36.20235824584961
848.0,170.19,52.94723892211914
849.0,170.11,41.38743209838867
850.0,174.26,164.4698028564453
851.0,188.64,-4.4341254234313965
