profit,SOCmax,reward_total,soc,power,price
0.0,0.9999982876712329,-11.141552511415526,0.0,0.0,41.42
0.0,0.9999965753424658,-22.28310502283105,0.0,0.0,39.86
44.288889567057296,0.9999719124026434,20.86423203281072,-0.9,1.0,39.8
44.288889567057296,0.9999702000738763,-5.577727848807168,-0.9,0.0,39.77
88.47777896457248,0.9999455371340539,37.4696090372925,-1.8,1.0,40.09
88.47777896457248,0.9999438248052868,11.027649155674613,-1.8,0.0,41.33
134.40000322129993,0.9999191618654644,55.808320900986516,-2.7,1.0,43.67
158.66111331515845,0.9999115580737069,63.62747111322714,-3.1500000000000004,0.5,45.17
158.66111331515845,0.9999098457449398,48.55827660823398,-3.1500000000000004,0.0,59.5
191.716668870714,0.9999022419531823,80.47227965237401,-3.6000000000000005,0.5,69.42
191.716668870714,0.9999005296244152,65.40308514738086,-3.6000000000000005,0.0,113.38
191.716668870714,0.9998988172956481,54.26153263596534,-3.6000000000000005,0.0,119.25
191.716668870714,0.999897104966881,53.11998012454981,-3.6000000000000005,0.0,123.96
191.716668870714,0.9998953926381139,51.978427613134286,-3.6000000000000005,0.0,135.44
342.2055604722765,0.9998707296982915,201.32576670328126,-4.500000000000001,1.0,140.71
342.2055604722765,0.9998690173695244,174.88380682166337,-4.500000000000001,0.0,140.69
498.52778540717236,0.999844354429702,330.06447924514373,-5.400000000000001,1.0,131.18
644.283332824707,0.9998196914898796,459.37806678106057,-6.300000000000002,1.0,114.92
644.283332824707,0.9998179791611125,432.9361068994427,-6.300000000000002,0.0,78.54
687.9166666666666,0.999810375369355,475.4278882299868,-6.750000000000002,0.5,79.89
687.9166666666666,0.9998086630405879,474.2863357185713,-6.750000000000002,0.0,80.41
687.9166666666666,0.9998069507118208,463.1447832071558,-6.750000000000002,0.0,62.66
687.9166666666666,0.9998052383830537,452.0032306957403,-6.750000000000002,0.0,44.22
737.0500013563368,0.9997805754432313,499.9950128739949,-7.650000000000002,1.0,41.56
737.0500013563368,0.9997788631144642,473.553052992377,-7.650000000000002,0.0,39.73
737.0500013563368,0.9997771507856971,462.4115004809615,-7.650000000000002,0.0,32.6
755.1611116197374,0.9997695469939396,479.38105823294654,-8.100000000000001,0.5,29.55
771.5777778625488,0.9997619432021821,490.7285299707648,-8.55,0.5,29.08
771.5777778625488,0.999760230873415,489.58697745934927,-8.55,0.0,31.88
771.5777778625488,0.9997585185446479,478.44542494793376,-8.55,0.0,39.68
771.5777778625488,0.9997568062158808,477.30387243651825,-8.55,0.0,41.0
771.5777778625488,0.9997550938871137,476.16231992510274,-8.55,0.0,42.92
795.4222212897407,0.9997474900953562,498.86521084087906,-9.0,0.5,47.96
795.4222212897407,0.9997457777665891,497.72365832946355,-9.0,0.0,64.48
831.244445376926,0.9997381739748317,532.4043299052333,-9.45,0.5,74.08
872.4000019497341,0.9997305701830742,568.4906919730483,-9.899999999999999,0.5,78.89
872.4000019497341,0.9997288578543071,553.4214974680552,-9.899999999999999,0.0,89.16
921.9333373175726,0.9997212540625496,601.8132803244782,-10.349999999999998,0.5,98.69
921.9333373175726,0.9997195417337825,600.6717278130627,-10.349999999999998,0.0,103.46
921.9333373175726,0.9997178294050154,589.5301753016472,-10.349999999999998,0.0,108.18
982.0333374871147,0.999710225613258,648.4886229597738,-10.799999999999997,0.5,98.43
982.0333374871147,0.9997085132844908,633.4194284547807,-10.799999999999997,0.0,80.08
982.0333374871147,0.9997068009557237,632.2778759433652,-10.799999999999997,0.0,64.46
982.0333374871147,0.9997050886269566,621.1363234319497,-10.799999999999997,0.0,66.17
1055.5555576748318,0.9996804256871342,693.5169911082512,-11.699999999999998,1.0,63.27
1125.855558183458,0.9996557627473118,747.3750317352597,-12.599999999999998,1.0,45.91
1151.3611136542424,0.9996481589555544,756.4386273244263,-13.049999999999997,0.5,42.39
1151.3611136542424,0.9996464466267873,741.3694328194332,-13.049999999999997,0.0,39.77
1151.3611136542424,0.9996447342980201,730.2278803080177,-13.049999999999997,0.0,31.95
1151.3611136542424,0.999643021969253,719.0863277966022,-13.049999999999997,0.0,28.41
1151.3611136542424,0.9996413096404859,717.9447752851867,-13.049999999999997,0.0,27.93
1151.3611136542424,0.9996395973117188,706.8032227737712,-13.049999999999997,0.0,27.94
1151.3611136542424,0.9996378849829517,695.6616702623556,-13.049999999999997,0.0,30.83
1151.3611136542424,0.9996361726541846,684.5201177509401,-13.049999999999997,0.0,35.04
1170.8277808295354,0.9996285688624271,702.8452324148176,-13.499999999999996,0.5,40.36
1170.8277808295354,0.99962685653366,701.7036799034021,-13.499999999999996,0.0,42.56
1194.4722260369192,0.9996192527419026,724.2065725993705,-13.949999999999996,0.5,46.37
1194.4722260369192,0.9996175404131354,709.1373780943774,-13.949999999999996,0.0,53.78
1254.227780236138,0.999592877473313,767.7513797821806,-14.849999999999996,1.0,63.26
1324.5166672600637,0.9995682145334907,821.5983069244885,-15.749999999999996,1.0,67.76
1399.805558522542,0.9995435515936683,880.4452383053489,-16.649999999999995,1.0,74.85
1441.3888910081648,0.9995359478019108,905.5866109093538,-17.099999999999994,0.5,81.91
1441.3888910081648,0.9995342354731437,890.5174164043607,-17.099999999999994,0.0,93.17
1493.1500011020232,0.9995266316813862,941.1369739868037,-17.549999999999994,0.5,107.93
1613.0722236633296,0.9995019687415638,1055.9900020431169,-18.449999999999992,1.0,87.86
1661.883335113525,0.9994943649498064,1088.3591536116942,-18.89999999999999,0.5,69.42
1739.016666412353,0.999469702009984,1160.423290405529,-19.79999999999999,1.0,55.13
