profit,SOCmax,reward_total,soc,power,price
0.0,0.9999982876712329,-0.03424657534246575,0.0,0.0,41.42
0.0,0.9999965753424658,-0.0684931506849315,0.0,0.0,39.86
0.0,0.9999948630136987,-0.10273972602739725,0.0,0.0,39.8
-44.221994205566304,0.9999702937177819,-44.81611984992936,0.9999948630136987,-1.1111054033485541,39.77
-26.32549399957265,0.9999640081285428,-27.045331428717127,0.49999486301369866,0.45,40.09
-48.59634189284303,0.9999547279783004,-49.5017823268351,0.9999640081285428,-0.5555212723498268,41.33
-48.59634189284303,0.9999530156495333,-49.53602890217756,0.9999640081285428,0.0,43.67
-48.59634189284303,0.9999513033207662,-49.57027547752003,0.9999640081285428,0.0,45.17
-28.26984271681764,0.9999450177315271,-29.36948808627606,0.4999640081285428,0.45,59.5
-1.496770081534173,0.9999387329401332,-2.7221112788709476,0.0,0.4499676073156885,69.42
-1.496770081534173,0.9999370206113661,-2.7563578542134133,0.0,0.0,113.38
-1.496770081534173,0.999935308282599,-2.790604429555879,0.0,0.0,119.25
-133.98819842897856,0.9999107382184634,-135.7734340597115,0.999935308282599,-1.11103923142511,123.96
-133.98819842897856,0.9999090258896963,-135.80768063505397,0.999935308282599,0.0,135.44
-12.100081893439395,0.9998864867217874,-14.370347457693967,0.0,0.8999417774543391,140.71
-90.27230784558783,0.9998772054653421,-92.72819853874874,0.5,-0.5555555555555556,140.69
-168.41422479816816,0.9998679286107788,-171.0556525825955,0.9998772054653421,-0.5554191171837134,131.18
-50.36672875750638,0.9998453910433707,-53.458907890095375,0.0,0.8998894849188079,114.92
-178.03587376632035,0.9998208198207634,-181.619477351054,0.9998453910433707,-1.110939323381523,78.54
-107.36080163118143,0.9997982831299017,-111.39513903315012,0.0,0.8998608519390336,79.89
-107.36080163118143,0.9997965708011346,-111.42938560849258,0.0,0.0,80.41
-196.68707487505213,0.9997719989502474,-201.24709587010778,0.9997965708011346,-1.1108850786679274,62.66
-196.68707487505213,0.9997702866214803,-201.28134244545026,0.9997965708011346,0.0,44.22
-156.89716985189926,0.9997477512759625,-161.94214433265313,0.0,0.8998169137210211,41.56
-179.9860595037276,0.9997384700195172,-185.2166591133878,0.5,-0.5555555555555556,39.73
-162.10755970972124,0.9997321844302781,-167.46387110416288,0.0,0.45,32.6
-180.21866997312185,0.9997229031738328,-185.76060649646982,0.5,-0.5555555555555556,29.55
-196.626238203709,0.9997136318486495,-202.3536012307241,0.9997229031738328,-0.5552476701931476,29.08
-183.54023823804127,0.9997073462594104,-189.39331304983781,0.49972290317383283,0.45,31.88
-201.25079782244634,0.9996980655607194,-207.28948660806375,0.9997073462594104,-0.5555382700950862,39.68
-165.54924879825245,0.9996755326747705,-172.03859530284666,0.0,0.8997366116334694,41.0
-165.54924879825245,0.9996738203460034,-172.07284187818914,0.0,0.0,42.92
-213.22258050802247,0.9996492469176123,-220.23764215578183,0.9996738203460034,-1.1107486892733371,47.96
-191.64058092000977,0.9996429613283732,-198.78135435255055,0.4996738203460034,0.45,64.48
-227.4605941299058,0.9996336811782789,-234.78697056433114,0.9996429613283732,-0.5555212677581887,74.08
-160.81239696485966,0.9996111500678109,-168.5893956086445,0.0,0.8996786651955359,78.89
-248.43386698567673,0.9995865758352406,-256.7023502808684,0.9996111500678109,-1.110679055630901,89.16
-168.22106656501848,0.9995640456021995,-176.94015452103145,0.0,0.8996500350610298,98.69
-168.22106656501848,0.9995623332734324,-176.97440109637392,0.0,0.0,103.46
-283.12630888206587,0.9995377584150191,-292.37114058168623,0.9995623332734324,-1.1106248147482582,108.18
-234.44530874473676,0.99953147282578,-243.81585222913856,0.49956233327343236,0.45,98.43
-234.44530874473676,0.9995297604970129,-243.85009880448104,0.49956233327343236,0.0,80.08
-198.44085143780057,0.999523484604902,-207.97115933976147,0.0,0.44960609994608913,64.46
-198.44085143780057,0.9995217722761349,-208.00540591510395,0.0,0.0,66.17
-198.44085143780057,0.9995200599473678,-208.03965249044643,0.0,0.0,63.27
-233.59085169211374,0.9995107786909225,-243.37527787366594,0.5,-0.5555555555555556,45.91
-212.93135176077828,0.9995044931016834,-222.8414897271119,0.0,0.45,42.39
-236.4813514216941,0.9994952118452382,-246.57711451693405,0.5,-0.5555555555555556,39.77
-258.5534900925117,0.9994859486752876,-268.83451658676285,0.9994952118452382,-0.5549946798280424,31.95
-244.17598974918894,0.9994796630860485,-254.5827280282215,0.49949521184523815,0.45,28.41
-259.95883217525545,0.9994703823870651,-270.55118443395645,0.9994796630860485,-0.5555382791564559,27.93
-234.83491160974617,0.9994478557821269,-245.87779596721086,0.0,0.8995316967774437,27.94
-265.86221563676327,0.9994232794580425,-277.39662647591496,0.9994478557821269,-1.1104976175356966,30.83
-251.98871567109555,0.9994169938688034,-263.64883829502867,0.4994478557821269,0.45,35.04
-271.4541812891984,0.999407713718813,-283.2999069129399,0.9994169938688034,-0.5555212645407517,40.36
-253.2921810145402,0.9994014281295739,-265.2636184230631,0.49941699386880345,0.45,42.56
-276.93589013538747,0.9993921474311992,-289.0929415114035,0.9994014281295739,-0.555538260289745,46.37
-256.0693906160393,0.9993858618419601,-268.3521537768368,0.4994014281295739,0.45,53.78
-285.9462375435055,0.9993765811436051,-298.41461467140294,0.9993858618419601,-0.5555382596804291,63.26
-257.4792382988156,0.999370295554366,-270.0733272114944,0.4993858618419601,0.45,67.76
-257.4792382988156,0.9993685832255988,-270.1075737868369,0.4993858618419601,0.0,74.85
-223.83811040163405,0.9993623112405099,-236.5918855914336,0.0,0.4494472756577641,81.91
-314.79118881661657,0.9993377338229795,-328.0365123570224,0.9993623112405099,-1.110402568045011,93.17
-272.86468964059117,0.9993314482337404,-286.23572496577845,0.4993623112405099,0.45,107.93
-332.8220997608777,0.9993221680837893,-346.37873808508925,0.9993314482337404,-0.5555212633258116,87.86
-332.8220997608777,0.9993204557550222,-346.41298466043173,0.9993314482337404,0.0,69.42
-270.38587118497753,0.9992979332424445,-284.4272063360843,0.0,0.8993983034103664,55.13
-301.01364955615264,0.9992886519859993,-315.24060983616573,0.5,-0.5555555555555556,53.59
-330.74351504072496,0.9992793962102654,-345.155590835415,0.9992886519859993,-0.5547651688733325,50.04
-330.74351504072496,0.9992776838814983,-345.1898374107575,0.9992886519859993,0.0,43.64
-311.1055153153832,0.9992713982922592,-325.6775494701971,0.49928865198599925,0.45,41.64
-311.1055153153832,0.9992696859634921,-325.7117960455396,0.49928865198599925,0.0,38.47
-293.818643769137,0.999263416129874,-308.5503211716538,0.0,0.44935978678739935,32.71
-311.99086548273294,0.9992541348734287,-326.9081680141561,0.5,-0.5555555555555556,29.71
-328.47179869385377,0.9992448803329179,-343.5741920354926,0.9992541348734287,-0.554726816526032,27.39
-316.146298968512,0.9992385947436788,-331.37440409493223,0.49925413487342873,0.45,26.75
-331.0069481924333,0.999229314044386,-346.42066730470964,0.9992385947436788,-0.5555382887447223,26.03
-307.5977850158627,0.9992067940970365,-323.4619030751295,0.0,0.8993147352693109,28.6
-307.5977850158627,0.9992050817682694,-323.496149650472,0.0,0.0,34.03
-307.5977850158627,0.9992033694395023,-323.53039622581446,0.0,0.0,39.47
-351.4184052508714,0.9991787899944224,-367.8426053624187,0.9992033694395023,-1.1102259660438913,43.56
-331.81640463289045,0.9991725044051833,-348.36631652921915,0.4992033694395023,0.45,48.23
-358.60919480014275,0.9991632242553048,-375.344709694042,0.9991725044051833,-0.555521261072979,54.61
-334.03469452548455,0.9991569386660657,-350.89592120416523,0.49917250440518335,0.45,60.25
-367.5058747079492,0.999147657967691,-384.5527153541231,0.9991569386660657,-0.5555382602898693,64.85
-309.1900813548375,0.9991251402771456,-326.68727581191945,0.0,0.8992412447994591,65.95
-345.8289685483054,0.9991158590207003,-363.5117881342937,0.5,-0.5555555555555556,73.22
-345.8289685483054,0.9991141466919332,-363.54603470963616,0.5,0.0,77.34
-311.0259701962546,0.9991078611026941,-328.8687481423668,0.0,0.45,72.05
-351.0537496694534,0.9990985798462488,-369.08215274447195,0.5,-0.5555555555555556,62.27
-351.0537496694534,0.9990968675174817,-369.11639931981443,0.5,0.0,56.6
-325.5837503560989,0.9990905819282426,-343.77211179124134,0.0,0.45,55.85
-387.5828697741001,0.9990660010475979,-406.26284882213616,0.9990905819282426,-1.1101006465869363,53.32
-363.58886991142924,0.9990597154583588,-382.3945607442467,0.4990905819282426,0.45,46.04
-389.165069206387,0.9990504353085318,-408.1563630357457,0.9990597154583588,-0.5555212594779069,41.56
-370.46306858840603,0.9990441497192927,-389.58007420254614,0.4990597154583588,0.45,42.55
-351.3515771276053,0.9990378849505172,-370.593878117255,0.0,0.44915374391252294,35.73
-351.3515771276053,0.99903617262175,-370.62812469259745,0.0,0.0,31.55
-368.87935448152786,0.9990268913653048,-388.34152717542634,0.5,-0.5555555555555556,26.94
-356.7563542412019,0.9990206057760657,-376.34423871988184,0.0,0.45,27.88
-356.7563542412019,0.9990188934472986,-376.3784852952243,0.0,0.0,30.71
-373.8174648436867,0.9990096121908533,-393.62522102661546,0.5,-0.5555555555555556,35.15
-357.9999641570412,0.9990033266016142,-377.9334321247514,0.0,0.45,42.16
-404.79771982047254,0.9989787446122117,-425.22282757623304,0.9990033266016142,-1.1100036962240156,44.26
-365.00342281773834,0.9989562311695228,-385.8787994272761,0.0,0.8991029939414528,50.06
-365.00342281773834,0.9989545188407557,-385.91304600261856,0.0,0.0,58.11
-365.00342281773834,0.9989528065119886,-385.94729257796104,0.0,0.0,98.51
-365.00342281773834,0.9989510941832215,-385.9815391533035,0.0,0.0,116.28
-429.60342213956994,0.9989418129267762,-450.76716360404146,0.5,-0.5555555555555556,120.84
-429.60342213956994,0.9989401005980091,-450.80141017938394,0.5,0.0,128.14
-500.64140456856995,0.998930857290408,-522.0242587604059,0.9989401005980091,-0.5543778895533434,133.25
-380.8435130043537,0.9989083455970036,-402.67660106427786,0.0,0.8990460905382082,138.58
-534.653202295341,0.9988837624024905,-556.9779542455268,0.9989083455970036,-1.1098981617744483,122.08
-534.653202295341,0.9988820500737234,-557.0122008208692,0.9989083455970036,0.0,88.63
-494.76970353130287,0.9988757644844843,-517.2544138416125,0.4989083455970036,0.45,72.03
-534.7837619448067,0.9988664843961277,-557.4540740222491,0.9988757644844843,-0.555519354319423,61.49
-534.7837619448067,0.9988647720673606,-557.4883205975915,0.9988757644844843,0.0,57.67
-534.7837619448067,0.9988630597385935,-557.5225671729339,0.9988757644844843,0.0,48.03
-513.1702624941231,0.9988567741493544,-536.0347795070318,0.49887576448448434,0.45,43.81
-537.5082277386091,0.998847493573757,-560.5583562634646,0.9988567741493544,-0.5555344551831889,44.28
-517.5822282879255,0.9988412079845179,-540.7580685975624,0.49885677414935437,0.45,42.11
-540.9759447478867,0.9988319272861585,-564.3373990247115,0.9988412079845179,-0.5555382598168483,33.18
-540.9759447478867,0.9988302149573914,-564.371645600054,0.9988412079845179,0.0,31.65
-540.9759447478867,0.9988285026286243,-564.4058921753964,0.9988412079845179,0.0,31.23
-526.9224449538804,0.9988222170393852,-550.4781041661714,0.4988412079845179,0.45,28.82
-526.9224449538804,0.9988205047106181,-550.5123507415138,0.4988412079845179,0.0,29.65
-543.3939849063269,0.998811224196432,-567.1695009776828,0.9988205047106181,-0.5555325519178891,38.64
-508.6590035831789,0.9987887158133203,-532.8846873167695,0.0,0.8989384542395563,44.21
-557.7217238183883,0.9987641311036529,-582.4391017453263,0.9987887158133203,-1.1097652397925781,46.05
-536.9992241617111,0.9987578455144138,-561.8423138734305,0.4987887158133203,0.45,51.21
-514.0105514495802,0.9987515867373696,-538.9788167021832,0.0,0.44890984423198826,66.33
-514.0105514495802,0.9987498744086025,-539.0130632775256,0.0,0.0,83.52
-514.0105514495802,0.9987481620798354,-539.047309852868,0.0,0.0,98.79
-568.8938852915398,0.9987388808233901,-594.116268823734,0.5,-0.5555555555555556,122.24
-568.8938852915398,0.998737168494623,-594.1505153990764,0.5,0.0,122.9
-568.8938852915398,0.9987354561658559,-594.1847619744188,0.5,0.0,123.04
-568.8938852915398,0.9987337438370888,-594.2190085497613,0.5,0.0,118.65
-634.6436180329597,0.998724507905838,-660.1534599161963,0.9987337438370888,-0.5541486042634319,86.96
-556.4787211282251,0.9987020019253356,-582.4386826215077,0.0,0.8988603694533799,59.33
-589.4398332565888,0.9986927206688904,-615.5854198787778,0.5,-0.5555555555555556,54.42
-589.4398332565888,0.9986910083401233,-615.6196664541202,0.5,0.0,53.26
-589.4398332565888,0.9986892960113561,-615.6539130294626,0.5,0.0,47.68
