0.999998288,0,0,50.02
0.999996575,0,0,50.28
0.999994863,0,0,48.1
0.999970294,0.999994863,-1.111111111,49.34
0.999968581,0.999994863,0,49.22
0.999966869,0.999994863,0,54.09
0.999965157,0.999994863,0,64.2
0.999963444,0.999994863,0,76.9
0.999961732,0.999994863,0,84.66
0.99996002,0.999994863,0,85.99
0.999958307,0.999994863,0,86.25
0.999956595,0.999994863,0,83.17
0.999954883,0.999994863,0,80.38
0.99995317,0.999994863,0,78.43
0.999951458,0.999994863,0,78.64
0.999949746,0.999994863,0,104.63
0.999948034,0.999994863,0,125.61
0.999925493,0,0.9,121.95
0.99992378,0,0,109.92
0.999922068,0,0,107.67
0.999920356,0,0,104.13
0.999918643,0,0,81.13
0.999916931,0,0,74.77
0.999915219,0,0,88.12
0.999913506,0,0,73.99
0.999911794,0,0,64.99
0.999910082,0,0,62.61
0.999885512,0.999910082,-1.111111111,67.04
0.9998838,0.999910082,0,78.68
0.999882088,0.999910082,0,98.66
0.999880375,0.999910082,0,117.66
0.999878663,0.999910082,0,123.35
0.999876951,0.999910082,0,132.01
0.999875238,0.999910082,0,147.7
0.999852697,0,0.9,126.24
0.999850985,0,0,121.53
0.999849273,0,0,115.79
0.99984756,0,0,110.58
0.999822991,0.99984756,-1.111111111,114.12
0.999821279,0.99984756,0,164.38
0.999819567,0.99984756,0,199.99
0.999817854,0.99984756,0,203.51
0.999795313,0,0.9,188.21
0.999793601,0,0,187.37
0.999791889,0,0,164.35
0.999790176,0,0,120.28
0.999788464,0,0,101.01
0.999786752,0,0,89.6
0.999785039,0,0,75.27
0.999783327,0,0,65.93
0.999781615,0,0,65.54
0.999757045,0.999781615,-1.111111111,67.61
0.999755333,0.999781615,0,85.25
0.999753621,0.999781615,0,121.91
0.999751908,0.999781615,0,140.47
0.999750196,0.999781615,0,138.4
0.999748484,0.999781615,0,143.48
0.999746771,0.999781615,0,148.55
0.999745059,0.999781615,0,145.91
0.999743347,0.999781615,0,143.47
0.999741634,0.999781615,0,143.42
0.999739922,0.999781615,0,143.31
0.99973821,0.999781615,0,143.33
0.999736497,0.999781615,0,161.92
0.999734785,0.999781615,0,190.26
0.999712244,0,0.9,185.3
0.999710532,0,0,177.9
0.99970882,0,0,165.39
0.999707107,0,0,154.56
0.999705395,0,0,139.48
0.999703683,0,0,93.7
0.99970197,0,0,57.93
0.999700258,0,0,48.13
0.999698546,0,0,45.27
0.999696833,0,0,45.15
0.999672264,0.999696833,-1.111111111,45.26
0.999670552,0.999696833,0,51.61
0.999668839,0.999696833,0,83.8
0.999667127,0.999696833,0,88.58
0.999665415,0.999696833,0,87.07
0.999663702,0.999696833,0,92
0.99966199,0.999696833,0,90.59
0.999660278,0.999696833,0,87.21
0.999658565,0.999696833,0,82.6
0.999656853,0.999696833,0,81.6
0.999655141,0.999696833,0,77.22
0.999653428,0.999696833,0,80.73
0.999651716,0.999696833,0,99
0.999650004,0.999696833,0,132.09
0.999627463,0,0.9,103.58
0.99962575,0,0,101.31
0.999624038,0,0,96.9
0.999622326,0,0,87.58
0.999620613,0,0,82.87
0.999618901,0,0,57.51
0.999617189,0,0,50.17
0.999615477,0,0,44.53
0.999613764,0,0,42.03
0.999612052,0,0,39.4
0.999587483,0.999612052,-1.111111111,40.58
0.99958577,0.999612052,0,43
0.999584058,0.999612052,0,44.84
0.999582346,0.999612052,0,52.19
0.999580633,0.999612052,0,58.16
0.999578921,0.999612052,0,62.79
0.999577209,0.999612052,0,63.65
0.999575496,0.999612052,0,61.2
0.999573784,0.999612052,0,57.59
0.999572072,0.999612052,0,53.92
0.999570359,0.999612052,0,52.48
0.999568647,0.999612052,0,52.85
0.999566935,0.999612052,0,63.71
0.999565222,0.999612052,0,84.94
0.999542681,0,0.9,74.32
0.999540969,0,0,70.63
0.999539257,0,0,65.18
0.999537544,0,0,61.95
0.999535832,0,0,55.77
0.99953412,0,0,51.38
0.999532407,0,0,40.94
0.999530695,0,0,38.04
0.999528983,0,0,35.33
0.99952727,0,0,34.62
0.999502701,0.99952727,-1.111111111,35.16
0.999500989,0.99952727,0,35.31
0.999499277,0.99952727,0,37.43
0.999497564,0.99952727,0,37.79
0.999495852,0.99952727,0,41.02
0.99949414,0.99952727,0,45.11
0.999492427,0.99952727,0,49.19
0.999490715,0.99952727,0,49.62
0.999489003,0.99952727,0,53.81
0.99948729,0.99952727,0,53.1
0.999485578,0.99952727,0,52.66
0.999483866,0.99952727,0,52.7
0.999482153,0.99952727,0,59.06
0.999480441,0.99952727,0,76.48
0.9994579,0,0.9,71.37
0.999456188,0,0,60.3
0.999454475,0,0,57.17
0.999452763,0,0,53.97
0.999451051,0,0,50.42
0.999449338,0,0,41
0.999447626,0,0,37.04
0.999445914,0,0,34.66
0.999444201,0,0,34.27
0.999419632,0.999444201,-1.111111111,36.28
0.99941792,0.999444201,0,36.59
0.999416207,0.999444201,0,39.17
0.999414495,0.999444201,0,48.18
0.999412783,0.999444201,0,54.23
0.99941107,0.999444201,0,53.25
0.999409358,0.999444201,0,55.67
0.999407646,0.999444201,0,56.16
0.999405933,0.999444201,0,54.08
0.999404221,0.999444201,0,51.71
0.999402509,0.999444201,0,50.28
0.999400797,0.999444201,0,49.09
0.999399084,0.999444201,0,50.16
0.999397372,0.999444201,0,58.84
0.99939566,0.999444201,0,78.28
0.999373119,0,0.9,75.14
0.999371406,0,0,65.82
0.999369694,0,0,62.6
0.999367982,0,0,55.86
0.999366269,0,0,51.04
0.999364557,0,0,41.66
0.999362845,0,0,38.72
0.999361132,0,0,36.36
0.99935942,0,0,34.59
0.999357708,0,0,33.87
0.999355995,0,0,33.83
0.999331426,0.999355995,-1.111111111,38.5
0.999329714,0.999355995,0,52.82
0.999328001,0.999355995,0,55.41
0.999326289,0.999355995,0,49.82
0.999324577,0.999355995,0,53.92
0.999322864,0.999355995,0,55.62
0.999321152,0.999355995,0,53.65
0.99931944,0.999355995,0,48.69
0.999317727,0.999355995,0,45.97
0.999316015,0.999355995,0,44.97
0.999314303,0.999355995,0,46.17
0.99931259,0.999355995,0,57.47
0.999310878,0.999355995,0,80.6
0.999288337,0,0.9,76.32
0.999286625,0,0,61.11
0.999284912,0,0,57.48
0.9992832,0,0,55.43
0.999281488,0,0,48.97
0.999279776,0,0,40.17
0.999278063,0,0,31.35
0.999276351,0,0,27.94
0.999274639,0,0,26.77
0.999272926,0,0,26.39
0.999248357,0.999272926,-1.111111111,27.38
0.999246645,0.999272926,0,30.95
0.999244932,0.999272926,0,38.91
0.99924322,0.999272926,0,43.72
0.999241508,0.999272926,0,39.94
0.999239795,0.999272926,0,40.99
0.999238083,0.999272926,0,40.7
0.999236371,0.999272926,0,38.39
0.999234658,0.999272926,0,36.35
0.999232946,0.999272926,0,35.89
0.999231234,0.999272926,0,35.21
0.999229521,0.999272926,0,35.13
0.999227809,0.999272926,0,43.71
0.999226097,0.999272926,0,65.68
0.999203556,0,0.9,53.24
0.999201843,0,0,49.05
0.999200131,0,0,47.55
0.999198419,0,0,41.8
0.999196706,0,0,33.58
0.999194994,0,0,31.87
0.999193282,0,0,31.96
0.999191569,0,0,29.4
0.999189857,0,0,27.83
0.999188145,0,0,27.78
0.999163576,0.999188145,-1.111111111,28.17
0.999161863,0.999188145,0,32.01
0.999160151,0.999188145,0,39.39
0.999158439,0.999188145,0,40.98
0.999156726,0.999188145,0,37.79
0.999155014,0.999188145,0,37.95
0.999153302,0.999188145,0,38.04
0.999151589,0.999188145,0,37.64
0.999149877,0.999188145,0,34.96
0.999148165,0.999188145,0,34.46
0.999146452,0.999188145,0,34.27
0.99914474,0.999188145,0,34.26
0.999143028,0.999188145,0,42.43
0.999141315,0.999188145,0,62.9
0.999118774,0,0.9,53.8
0.999117062,0,0,45.44
0.99911535,0,0,44.56
0.999113637,0,0,42.4
0.999111925,0,0,34.37
0.999110213,0,0,31.04
0.9991085,0,0,28.85
0.999106788,0,0,27.31
0.999105076,0,0,26.26
0.999103363,0,0,25.88
0.999078794,0.999103363,-1.111111111,26.58
0.999077082,0.999103363,0,29.6
0.999075369,0.999103363,0,35.14
0.999073657,0.999103363,0,38.58
0.999071945,0.999103363,0,36.08
0.999070232,0.999103363,0,36.54
0.99906852,0.999103363,0,37.49
0.999066808,0.999103363,0,37.64
0.999065096,0.999103363,0,35.25
0.999063383,0.999103363,0,34.03
0.999061671,0.999103363,0,33.18
0.999059959,0.999103363,0,34.01
0.999058246,0.999103363,0,41.64
0.999056534,0.999103363,0,54.93
0.999033993,0,0.9,44.94
0.999032281,0,0,41.6
0.999030568,0,0,40.11
0.999028856,0,0,34.67
0.999027144,0,0,31.69
0.999025431,0,0,30.02
0.999023719,0,0,31.34
0.999022007,0,0,28.44
0.999020294,0,0,26.98
0.999018582,0,0,25.62
0.998994013,0.999018582,-1.111111111,26.07
0.9989923,0.999018582,0,27.22
0.998990588,0.999018582,0,29.49
0.998988876,0.999018582,0,30.81
0.998987163,0.999018582,0,32.36
0.998985451,0.999018582,0,35
0.998983739,0.999018582,0,37.22
0.998982026,0.999018582,0,37.22
0.998980314,0.999018582,0,35.4
0.998978602,0.999018582,0,33.7
0.998976889,0.999018582,0,32.36
0.998975177,0.999018582,0,33.6
0.998973465,0.999018582,0,39.74
0.998971752,0.999018582,0,49.37
0.998949212,0,0.9,45.41
0.998947499,0,0,42.84
0.998945787,0,0,38.92
0.998944075,0,0,36.9
0.998942362,0,0,32.3
0.99894065,0,0,32.67
0.998938938,0,0,30.93
0.998937225,0,0,28.51
0.998935513,0,0,25.25
0.998933801,0,0,24.55
0.998932088,0,0,24.16
0.998930376,0,0,23.04
0.998905807,0.998930376,-1.111111111,25.75
0.998904094,0.998930376,0,28.38
0.998902382,0.998930376,0,29.99
0.99890067,0.998930376,0,38.19
0.998898957,0.998930376,0,40.31
0.998897245,0.998930376,0,41.68
0.998895533,0.998930376,0,39.4
0.99889382,0.998930376,0,39.06
0.998892108,0.998930376,0,37.2
0.998890396,0.998930376,0,38.12
0.998888683,0.998930376,0,45.5
0.998886971,0.998930376,0,60.83
0.99886443,0,0.9,51.21
0.998862718,0,0,47.12
0.998861005,0,0,45.21
0.998859293,0,0,40.36
0.998857581,0,0,37.52
0.998855868,0,0,32.03
0.998854156,0,0,32.09
0.998852444,0,0,29.46
0.998850731,0,0,26.7
0.998849019,0,0,26.3
0.99882445,0.998849019,-1.111111111,26.75
0.998822738,0.998849019,0,29.59
0.998821025,0.998849019,0,37.34
0.998819313,0.998849019,0,39.96
0.998817601,0.998849019,0,38.47
0.998815888,0.998849019,0,42.09
0.998814176,0.998849019,0,43.96
0.998812464,0.998849019,0,43.01
0.998810751,0.998849019,0,39.6
0.998809039,0.998849019,0,39.34
0.998807327,0.998849019,0,39.42
0.998805614,0.998849019,0,39.91
0.998803902,0.998849019,0,46.19
0.99880219,0.998849019,0,60.82
0.998779649,0,0.9,50.67
0.998777936,0,0,46.42
0.998776224,0,0,43.05
0.998774512,0,0,39.81
0.998772799,0,0,37.74
0.998771087,0,0,32.4
0.998769375,0,0,35.08
0.998767662,0,0,31.46
0.99876595,0,0,31.42
0.998764238,0,0,30.26
0.998739668,0.998764238,-1.111111111,30.83
0.998737956,0.998764238,0,34.87
0.998736244,0.998764238,0,42.76
0.998734532,0.998764238,0,45.58
0.998732819,0.998764238,0,43.01
0.998731107,0.998764238,0,44.78
0.998729395,0.998764238,0,46.38
0.998727682,0.998764238,0,45.09
0.99872597,0.998764238,0,43.1
0.998724258,0.998764238,0,41.81
0.998722545,0.998764238,0,41.58
0.998720833,0.998764238,0,42.11
0.998719121,0.998764238,0,48.59
0.998717408,0.998764238,0,67.92
0.998694867,0,0.9,58.09
0.998693155,0,0,52.19
0.998691443,0,0,47.58
0.99868973,0,0,43.77
0.998688018,0,0,40.02
0.998686306,0,0,34.58
0.998684593,0,0,40.29
0.998682881,0,0,37.43
0.998681169,0,0,33.85
0.998679456,0,0,34.21
0.998677744,0,0,33.71
0.998653175,0.998677744,-1.111111111,38.98
0.998651462,0.998677744,0,48.51
0.99864975,0.998677744,0,53.49
0.998648038,0.998677744,0,52.51
0.998646325,0.998677744,0,53.31
0.998644613,0.998677744,0,54.26
0.998642901,0.998677744,0,52.45
0.998641188,0.998677744,0,51.67
0.998639476,0.998677744,0,51.06
0.998637764,0.998677744,0,49.71
0.998636051,0.998677744,0,50.75
0.998634339,0.998677744,0,62
0.998632627,0.998677744,0,81.25
0.998610086,0,0.9,66.29
0.998608374,0,0,58.38
0.998606661,0,0,53.53
0.998604949,0,0,51.68
0.998603237,0,0,48.16
0.998601524,0,0,41.69
0.998599812,0,0,48.6
0.9985981,0,0,44.97
0.998596387,0,0,42.49
0.998594675,0,0,42.17
0.998592963,0,0,40.99
0.998568393,0.998592963,-1.111111111,46.02
0.998566681,0.998592963,0,60.13
0.998564969,0.998592963,0,67.91
0.998563256,0.998592963,0,64.99
0.998561544,0.998592963,0,65.93
0.998559832,0.998592963,0,66.92
0.998558119,0.998592963,0,65.97
0.998556407,0.998592963,0,63.41
0.998554695,0.998592963,0,62.37
0.998552982,0.998592963,0,61.58
0.99855127,0.998592963,0,61.84
0.998549558,0.998592963,0,65.43
0.998547845,0.998592963,0,87.11
0.998525304,0,0.9,75.57
0.998523592,0,0,69.84
0.99852188,0,0,64.31
0.998520167,0,0,60.99
0.998518455,0,0,58.36
0.998516743,0,0,51.21
0.99851503,0,0,59.4
0.998513318,0,0,54.62
0.998511606,0,0,51.67
0.998509893,0,0,50.72
0.998508181,0,0,49.5
0.998483612,0.998508181,-1.111111111,55.57
0.9984819,0.998508181,0,72.05
0.998480187,0.998508181,0,85.24
0.998478475,0.998508181,0,80.21
0.998476763,0.998508181,0,80.62
0.99847505,0.998508181,0,80.64
0.998473338,0.998508181,0,78.08
0.998471626,0.998508181,0,73.04
0.998469913,0.998508181,0,72.46
0.998468201,0.998508181,0,69.72
0.998466489,0.998508181,0,69.76
0.998464776,0.998508181,0,77.86
0.998463064,0.998508181,0,101.22
0.998440523,0,0.9,89.77
0.998438811,0,0,78.15
0.998437098,0,0,71.81
0.998435386,0,0,70.03
0.998433674,0,0,68.47
0.998431961,0,0,63.33
0.998430249,0,0,61.9
0.998428537,0,0,57.39
0.998426824,0,0,50.81
0.998425112,0,0,49.09
0.998400543,0.998425112,-1.111111111,50.57
0.998398831,0.998425112,0,50.83
0.998397118,0.998425112,0,60.37
0.998395406,0.998425112,0,70.47
0.998393694,0.998425112,0,78.53
0.998391981,0.998425112,0,88.17
0.998390269,0.998425112,0,90.48
