profit,SOCmax,reward_total,soc,power,price
0.0,0.9997756849315084,-1150.0,0.0,0.0,66.33
0.0,0.9997739726027413,-1150.0,0.0,0.0,83.52
0.0,0.9997722602739741,-1150.0,0.0,0.0,98.79
0.0,0.999770547945207,-1150.0,0.0,0.0,122.24
0.0,0.9997688356164399,-1160.0,0.0,0.0,122.9
0.0,0.9997671232876728,-1170.0,0.0,0.0,123.04
0.0,0.9997654109589057,-1180.0,0.0,0.0,118.65
0.0,0.9997636986301386,-1180.0,0.0,0.0,86.96
0.0,0.9997619863013715,-1190.0,0.0,0.0,59.33
0.0,0.9997602739726044,-1200.0,0.0,0.0,54.42
0.0,0.9997585616438373,-1210.0,0.0,0.0,53.26
0.0,0.9997568493150701,-1220.0,0.0,0.0,47.68
