profit,SOCmax,reward_total,soc,power,price
183.2019066,0.999810255,291.4038131,0.019260331,0,50.17
184.085502,0.999810255,288.171004,0.001648302,0.017612029,44.53
184.085502,0.999808543,288.171004,0.001648302,0,42.03
184.085502,0.99980683,288.171004,0.001648302,0,39.4
184.085502,0.999805118,288.171004,0.001648302,0,40.58
184.085502,0.999803406,288.171004,0.001648302,0,43
184.085502,0.999801693,288.171004,0.001648302,0,44.84
184.085502,0.999799981,288.171004,0.001648302,0,52.19
184.085502,0.999798269,288.171004,0.001648302,0,58.16
184.085502,0.999796556,288.171004,0.001648302,0,62.79
184.085502,0.999794844,288.171004,0.001648302,0,63.65
184.085502,0.999793132,288.171004,0.001648302,0,61.2
184.085502,0.999791419,288.171004,0.001648302,0,57.59
184.085502,0.999789707,288.171004,0.001648302,0,53.92
184.085502,0.999787995,288.171004,0.001648302,0,52.48
184.085502,0.999786282,288.171004,0.001648302,0,52.85
157.6605028,0.999777824,235.3210056,0.501648302,-0.5,63.71
173.5880026,0.999777824,267.1760051,0.251648302,0.291017113,84.94
193.3406298,0.999777824,301.6812596,0.019100307,0.255068074,74.32
193.3406298,0.999776111,301.6812596,0.019100307,0,70.63
193.3406298,0.999774399,301.6812596,0.019100307,0,65.18
193.3406298,0.999772687,301.6812596,0.019100307,0,61.95
193.3406298,0.999770974,301.6812596,0.019100307,0,55.77
193.3406298,0.999769262,301.6812596,0.019100307,0,51.38
193.3406298,0.99976755,301.6812596,0.019100307,0,40.94
193.3406298,0.999765837,301.6812596,0.019100307,0,38.04
193.3406298,0.999764125,301.6812596,0.019100307,0,35.33
193.3406298,0.999762413,301.6812596,0.019100307,0,34.62
193.3406298,0.999760701,301.6812596,0.019100307,0,35.16
193.3406298,0.999758988,301.6812596,0.019100307,0,35.31
193.3406298,0.999757276,301.6812596,0.019100307,0,37.43
193.3406298,0.999755564,301.6812596,0.019100307,0,37.79
193.3406298,0.999753851,301.6812596,0.019100307,0,41.02
193.3406298,0.999752139,301.6812596,0.019100307,0,45.11
193.3406298,0.999750427,301.6812596,0.019100307,0,49.19
193.3406298,0.999748714,301.6812596,0.019100307,0,49.62
193.3406298,0.999747002,301.6812596,0.019100307,0,53.81
193.3406298,0.99974529,301.6812596,0.019100307,0,53.1
193.3406298,0.999743577,301.6812596,0.019100307,0,52.66
193.3406298,0.999741865,301.6812596,0.019100307,0,52.7
166.9906294,0.999733406,248.9812589,0.519100307,-0.5,59.06
166.9906294,0.999731694,248.9812589,0.519100307,0,76.48
186.1106303,0.999731694,287.2212605,0.269100307,0.25,71.37
203.8449363,0.999731694,317.6898726,0.020616275,0.267441159,60.3
203.8449363,0.999729982,317.6898726,0.020616275,0,57.17
203.8449363,0.999728269,317.6898726,0.020616275,0,53.97
203.8449363,0.999726557,317.6898726,0.020616275,0,50.42
